idx,ID,topic,sub_topic,ground_truth_num,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,n_tokens,entropy_step1,entropy_mean,candidate_token_ids,token_logprobs
238,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-9.377537727355957,-9.377537727355957,-9.377537727355957,1,0.025437355041503906,0.025437355041503906,[19],[-9.377537727355957]
238,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-7.424412250518799,-7.424412250518799,-7.424412250518799,1,0.025437355041503906,0.025437355041503906,[20],[-7.424412250518799]
240,moose_prompt1,Animals,animal,4,2,2,ok,exact,-12.830379486083984,-12.830379486083984,-12.830379486083984,1,0.01908697374165058,0.01908697374165058,[17],[-12.830379486083984]
240,moose_prompt1,Animals,animal,4,3,3,ok,exact,-14.392879486083984,-14.392879486083984,-14.392879486083984,1,0.01908697374165058,0.01908697374165058,[18],[-14.392879486083984]
240,moose_prompt1,Animals,animal,4,4,4,ok,exact,-6.392879486083984,-6.392879486083984,-6.392879486083984,1,0.01908697374165058,0.01908697374165058,[19],[-6.392879486083984]
240,moose_prompt1,Animals,animal,4,5,5,ok,exact,-14.205379486083984,-14.205379486083984,-14.205379486083984,1,0.01908697374165058,0.01908697374165058,[20],[-14.205379486083984]
240,moose_prompt1,Animals,animal,4,6,6,ok,exact,-12.252254486083984,-12.252254486083984,-12.252254486083984,1,0.01908697374165058,0.01908697374165058,[21],[-12.252254486083984]
242,mountain_goat_prompt1,Animals,animal,4,2,2,ok,exact,-13.661009788513184,-13.661009788513184,-13.661009788513184,1,0.032964807003736496,0.032964807003736496,[17],[-13.661009788513184]
242,mountain_goat_prompt1,Animals,animal,4,3,3,ok,exact,-14.098509788513184,-14.098509788513184,-14.098509788513184,1,0.032964807003736496,0.032964807003736496,[18],[-14.098509788513184]
242,mountain_goat_prompt1,Animals,animal,4,4,4,ok,exact,-5.442259788513184,-5.442259788513184,-5.442259788513184,1,0.032964807003736496,0.032964807003736496,[19],[-5.442259788513184]
242,mountain_goat_prompt1,Animals,animal,4,5,5,ok,exact,-13.567259788513184,-13.567259788513184,-13.567259788513184,1,0.032964807003736496,0.032964807003736496,[20],[-13.567259788513184]
242,mountain_goat_prompt1,Animals,animal,4,6,6,ok,exact,-11.489134788513184,-11.489134788513184,-11.489134788513184,1,0.032964807003736496,0.032964807003736496,[21],[-11.489134788513184]
244,mule_prompt1,Animals,animal,4,2,2,ok,exact,-14.111784934997559,-14.111784934997559,-14.111784934997559,1,0.020418403670191765,0.020418403670191765,[17],[-14.111784934997559]
244,mule_prompt1,Animals,animal,4,3,3,ok,exact,-15.127409934997559,-15.127409934997559,-15.127409934997559,1,0.020418403670191765,0.020418403670191765,[18],[-15.127409934997559]
244,mule_prompt1,Animals,animal,4,4,4,ok,exact,-6.330534934997559,-6.330534934997559,-6.330534934997559,1,0.020418403670191765,0.020418403670191765,[19],[-6.330534934997559]
244,mule_prompt1,Animals,animal,4,5,5,ok,exact,-13.814909934997559,-13.814909934997559,-13.814909934997559,1,0.020418403670191765,0.020418403670191765,[20],[-13.814909934997559]
244,mule_prompt1,Animals,animal,4,6,6,ok,exact,-11.768034934997559,-11.768034934997559,-11.768034934997559,1,0.020418403670191765,0.020418403670191765,[21],[-11.768034934997559]
246,ocelot_prompt1,Animals,animal,4,2,2,ok,exact,-11.630465507507324,-11.630465507507324,-11.630465507507324,1,0.04117380827665329,0.04117380827665329,[17],[-11.630465507507324]
246,ocelot_prompt1,Animals,animal,4,3,3,ok,exact,-13.661715507507324,-13.661715507507324,-13.661715507507324,1,0.04117380827665329,0.04117380827665329,[18],[-13.661715507507324]
246,ocelot_prompt1,Animals,animal,4,4,4,ok,exact,-5.489840030670166,-5.489840030670166,-5.489840030670166,1,0.04117380827665329,0.04117380827665329,[19],[-5.489840030670166]
246,ocelot_prompt1,Animals,animal,4,5,5,ok,exact,-11.458590507507324,-11.458590507507324,-11.458590507507324,1,0.04117380827665329,0.04117380827665329,[20],[-11.458590507507324]
246,ocelot_prompt1,Animals,animal,4,6,6,ok,exact,-9.614840507507324,-9.614840507507324,-9.614840507507324,1,0.04117380827665329,0.04117380827665329,[21],[-9.614840507507324]
248,okapi_prompt1,Animals,animal,4,2,2,ok,exact,-12.581603050231934,-12.581603050231934,-12.581603050231934,1,0.026322171092033386,0.026322171092033386,[17],[-12.581603050231934]
248,okapi_prompt1,Animals,animal,4,3,3,ok,exact,-13.925353050231934,-13.925353050231934,-13.925353050231934,1,0.026322171092033386,0.026322171092033386,[18],[-13.925353050231934]
248,okapi_prompt1,Animals,animal,4,4,4,ok,exact,-5.815978527069092,-5.815978527069092,-5.815978527069092,1,0.026322171092033386,0.026322171092033386,[19],[-5.815978527069092]
248,okapi_prompt1,Animals,animal,4,5,5,ok,exact,-13.300353050231934,-13.300353050231934,-13.300353050231934,1,0.026322171092033386,0.026322171092033386,[20],[-13.300353050231934]
248,okapi_prompt1,Animals,animal,4,6,6,ok,exact,-11.097228050231934,-11.097228050231934,-11.097228050231934,1,0.026322171092033386,0.026322171092033386,[21],[-11.097228050231934]
250,ostrich_prompt1,Animals,animal,2,0,0,ok,exact,-12.33106803894043,-12.33106803894043,-12.33106803894043,1,0.026432378217577934,0.026432378217577934,[15],[-12.33106803894043]
250,ostrich_prompt1,Animals,animal,2,1,1,ok,exact,-11.89356803894043,-11.89356803894043,-11.89356803894043,1,0.026432378217577934,0.026432378217577934,[16],[-11.89356803894043]
250,ostrich_prompt1,Animals,animal,2,2,2,ok,exact,-7.50294303894043,-7.50294303894043,-7.50294303894043,1,0.026432378217577934,0.026432378217577934,[17],[-7.50294303894043]
250,ostrich_prompt1,Animals,animal,2,3,3,ok,exact,-12.89356803894043,-12.89356803894043,-12.89356803894043,1,0.026432378217577934,0.026432378217577934,[18],[-12.89356803894043]
250,ostrich_prompt1,Animals,animal,2,4,4,ok,exact,-6.72169303894043,-6.72169303894043,-6.72169303894043,1,0.026432378217577934,0.026432378217577934,[19],[-6.72169303894043]
252,oystercatcher_prompt1,Animals,animal,2,0,0,ok,exact,-14.251211166381836,-14.251211166381836,-14.251211166381836,1,0.011460121721029282,0.011460121721029282,[15],[-14.251211166381836]
252,oystercatcher_prompt1,Animals,animal,2,1,1,ok,exact,-11.094961166381836,-11.094961166381836,-11.094961166381836,1,0.011460121721029282,0.011460121721029282,[16],[-11.094961166381836]
252,oystercatcher_prompt1,Animals,animal,2,2,2,ok,exact,-8.407461166381836,-8.407461166381836,-8.407461166381836,1,0.011460121721029282,0.011460121721029282,[17],[-8.407461166381836]
252,oystercatcher_prompt1,Animals,animal,2,3,3,ok,exact,-14.438711166381836,-14.438711166381836,-14.438711166381836,1,0.011460121721029282,0.011460121721029282,[18],[-14.438711166381836]
252,oystercatcher_prompt1,Animals,animal,2,4,4,ok,exact,-12.798086166381836,-12.798086166381836,-12.798086166381836,1,0.011460121721029282,0.011460121721029282,[19],[-12.798086166381836]
254,peacock_prompt1,Animals,animal,2,0,0,ok,exact,-14.798657417297363,-14.798657417297363,-14.798657417297363,1,0.015318314544856548,0.015318314544856548,[15],[-14.798657417297363]
254,peacock_prompt1,Animals,animal,2,1,1,ok,exact,-12.298657417297363,-12.298657417297363,-12.298657417297363,1,0.015318314544856548,0.015318314544856548,[16],[-12.298657417297363]
254,peacock_prompt1,Animals,animal,2,2,2,ok,exact,-8.079907417297363,-8.079907417297363,-8.079907417297363,1,0.015318314544856548,0.015318314544856548,[17],[-8.079907417297363]
254,peacock_prompt1,Animals,animal,2,3,3,ok,exact,-15.501782417297363,-15.501782417297363,-15.501782417297363,1,0.015318314544856548,0.015318314544856548,[18],[-15.501782417297363]
254,peacock_prompt1,Animals,animal,2,4,4,ok,exact,-12.470532417297363,-12.470532417297363,-12.470532417297363,1,0.015318314544856548,0.015318314544856548,[19],[-12.470532417297363]
256,pig_prompt1,Animals,animal,4,2,2,ok,exact,-12.94164752960205,-12.94164752960205,-12.94164752960205,1,0.030762221664190292,0.030762221664190292,[17],[-12.94164752960205]
256,pig_prompt1,Animals,animal,4,3,3,ok,exact,-14.59789752960205,-14.59789752960205,-14.59789752960205,1,0.030762221664190292,0.030762221664190292,[18],[-14.59789752960205]
256,pig_prompt1,Animals,animal,4,4,4,ok,exact,-5.660397529602051,-5.660397529602051,-5.660397529602051,1,0.030762221664190292,0.030762221664190292,[19],[-5.660397529602051]
256,pig_prompt1,Animals,animal,4,5,5,ok,exact,-13.89477252960205,-13.89477252960205,-13.89477252960205,1,0.030762221664190292,0.030762221664190292,[20],[-13.89477252960205]
256,pig_prompt1,Animals,animal,4,6,6,ok,exact,-11.26977252960205,-11.26977252960205,-11.26977252960205,1,0.030762221664190292,0.030762221664190292,[21],[-11.26977252960205]
258,plover_prompt1,Animals,animal,2,0,0,ok,exact,-14.407318115234375,-14.407318115234375,-14.407318115234375,1,0.010409250855445862,0.010409250855445862,[15],[-14.407318115234375]
258,plover_prompt1,Animals,animal,2,1,1,ok,exact,-11.891693115234375,-11.891693115234375,-11.891693115234375,1,0.010409250855445862,0.010409250855445862,[16],[-11.891693115234375]
258,plover_prompt1,Animals,animal,2,2,2,ok,exact,-8.110443115234375,-8.110443115234375,-8.110443115234375,1,0.010409250855445862,0.010409250855445862,[17],[-8.110443115234375]
258,plover_prompt1,Animals,animal,2,3,3,ok,exact,-14.891693115234375,-14.891693115234375,-14.891693115234375,1,0.010409250855445862,0.010409250855445862,[18],[-14.891693115234375]
258,plover_prompt1,Animals,animal,2,4,4,ok,exact,-11.422943115234375,-11.422943115234375,-11.422943115234375,1,0.010409250855445862,0.010409250855445862,[19],[-11.422943115234375]
260,pronghorn_prompt1,Animals,animal,4,2,2,ok,exact,-12.59663200378418,-12.59663200378418,-12.59663200378418,1,0.023567769676446915,0.023567769676446915,[17],[-12.59663200378418]
260,pronghorn_prompt1,Animals,animal,4,3,3,ok,exact,-13.97163200378418,-13.97163200378418,-13.97163200378418,1,0.023567769676446915,0.023567769676446915,[18],[-13.97163200378418]
260,pronghorn_prompt1,Animals,animal,4,4,4,ok,exact,-6.09663200378418,-6.09663200378418,-6.09663200378418,1,0.023567769676446915,0.023567769676446915,[19],[-6.09663200378418]
260,pronghorn_prompt1,Animals,animal,4,5,5,ok,exact,-13.29975700378418,-13.29975700378418,-13.29975700378418,1,0.023567769676446915,0.023567769676446915,[20],[-13.29975700378418]
260,pronghorn_prompt1,Animals,animal,4,6,6,ok,exact,-11.25288200378418,-11.25288200378418,-11.25288200378418,1,0.023567769676446915,0.023567769676446915,[21],[-11.25288200378418]
262,puma_prompt1,Animals,animal,4,2,2,ok,exact,-11.940342903137207,-11.940342903137207,-11.940342903137207,1,0.024163085967302322,0.024163085967302322,[17],[-11.940342903137207]
262,puma_prompt1,Animals,animal,4,3,3,ok,exact,-14.174717903137207,-14.174717903137207,-14.174717903137207,1,0.024163085967302322,0.024163085967302322,[18],[-14.174717903137207]
262,puma_prompt1,Animals,animal,4,4,4,ok,exact,-6.205967903137207,-6.205967903137207,-6.205967903137207,1,0.024163085967302322,0.024163085967302322,[19],[-6.205967903137207]
262,puma_prompt1,Animals,animal,4,5,5,ok,exact,-12.471592903137207,-12.471592903137207,-12.471592903137207,1,0.024163085967302322,0.024163085967302322,[20],[-12.471592903137207]
262,puma_prompt1,Animals,animal,4,6,6,ok,exact,-11.268467903137207,-11.268467903137207,-11.268467903137207,1,0.024163085967302322,0.024163085967302322,[21],[-11.268467903137207]
264,rabbit_prompt1,Animals,animal,4,2,2,ok,exact,-12.113775253295898,-12.113775253295898,-12.113775253295898,1,0.033160459250211716,0.033160459250211716,[17],[-12.113775253295898]
264,rabbit_prompt1,Animals,animal,4,3,3,ok,exact,-13.348150253295898,-13.348150253295898,-13.348150253295898,1,0.033160459250211716,0.033160459250211716,[18],[-13.348150253295898]
264,rabbit_prompt1,Animals,animal,4,4,4,ok,exact,-5.629400253295898,-5.629400253295898,-5.629400253295898,1,0.033160459250211716,0.033160459250211716,[19],[-5.629400253295898]
264,rabbit_prompt1,Animals,animal,4,5,5,ok,exact,-13.004400253295898,-13.004400253295898,-13.004400253295898,1,0.033160459250211716,0.033160459250211716,[20],[-13.004400253295898]
264,rabbit_prompt1,Animals,animal,4,6,6,ok,exact,-9.926275253295898,-9.926275253295898,-9.926275253295898,1,0.033160459250211716,0.033160459250211716,[21],[-9.926275253295898]
266,red_fox_prompt1,Animals,animal,4,2,2,ok,exact,-11.721864700317383,-11.721864700317383,-11.721864700317383,1,0.02512616664171219,0.02512616664171219,[17],[-11.721864700317383]
266,red_fox_prompt1,Animals,animal,4,3,3,ok,exact,-14.112489700317383,-14.112489700317383,-14.112489700317383,1,0.02512616664171219,0.02512616664171219,[18],[-14.112489700317383]
266,red_fox_prompt1,Animals,animal,4,4,4,ok,exact,-6.049990177154541,-6.049990177154541,-6.049990177154541,1,0.02512616664171219,0.02512616664171219,[19],[-6.049990177154541]
266,red_fox_prompt1,Animals,animal,4,5,5,ok,exact,-13.768739700317383,-13.768739700317383,-13.768739700317383,1,0.02512616664171219,0.02512616664171219,[20],[-13.768739700317383]
266,red_fox_prompt1,Animals,animal,4,6,6,ok,exact,-11.674989700317383,-11.674989700317383,-11.674989700317383,1,0.02512616664171219,0.02512616664171219,[21],[-11.674989700317383]
268,red_wolf_prompt1,Animals,animal,4,2,2,ok,exact,-12.84531307220459,-12.84531307220459,-12.84531307220459,1,0.014120052568614483,0.014120052568614483,[17],[-12.84531307220459]
268,red_wolf_prompt1,Animals,animal,4,3,3,ok,exact,-15.11093807220459,-15.11093807220459,-15.11093807220459,1,0.014120052568614483,0.014120052568614483,[18],[-15.11093807220459]
268,red_wolf_prompt1,Animals,animal,4,4,4,ok,exact,-6.78281307220459,-6.78281307220459,-6.78281307220459,1,0.014120052568614483,0.014120052568614483,[19],[-6.78281307220459]
268,red_wolf_prompt1,Animals,animal,4,5,5,ok,exact,-14.26718807220459,-14.26718807220459,-14.26718807220459,1,0.014120052568614483,0.014120052568614483,[20],[-14.26718807220459]
268,red_wolf_prompt1,Animals,animal,4,6,6,ok,exact,-12.65781307220459,-12.65781307220459,-12.65781307220459,1,0.014120052568614483,0.014120052568614483,[21],[-12.65781307220459]
270,reindeer_prompt1,Animals,animal,4,2,2,ok,exact,-13.315739631652832,-13.315739631652832,-13.315739631652832,1,0.024808261543512344,0.024808261543512344,[17],[-13.315739631652832]
270,reindeer_prompt1,Animals,animal,4,3,3,ok,exact,-14.721989631652832,-14.721989631652832,-14.721989631652832,1,0.024808261543512344,0.024808261543512344,[18],[-14.721989631652832]
270,reindeer_prompt1,Animals,animal,4,4,4,ok,exact,-5.893864631652832,-5.893864631652832,-5.893864631652832,1,0.024808261543512344,0.024808261543512344,[19],[-5.893864631652832]
270,reindeer_prompt1,Animals,animal,4,5,5,ok,exact,-13.721989631652832,-13.721989631652832,-13.721989631652832,1,0.024808261543512344,0.024808261543512344,[20],[-13.721989631652832]
270,reindeer_prompt1,Animals,animal,4,6,6,ok,exact,-11.581364631652832,-11.581364631652832,-11.581364631652832,1,0.024808261543512344,0.024808261543512344,[21],[-11.581364631652832]
272,rhea_prompt1,Animals,animal,2,0,0,ok,exact,-12.37756061553955,-12.37756061553955,-12.37756061553955,1,0.023804111406207085,0.023804111406207085,[15],[-12.37756061553955]
272,rhea_prompt1,Animals,animal,2,1,1,ok,exact,-11.76818561553955,-11.76818561553955,-11.76818561553955,1,0.023804111406207085,0.023804111406207085,[16],[-11.76818561553955]
272,rhea_prompt1,Animals,animal,2,2,2,ok,exact,-7.283810615539551,-7.283810615539551,-7.283810615539551,1,0.023804111406207085,0.023804111406207085,[17],[-7.283810615539551]
272,rhea_prompt1,Animals,animal,2,3,3,ok,exact,-12.87756061553955,-12.87756061553955,-12.87756061553955,1,0.023804111406207085,0.023804111406207085,[18],[-12.87756061553955]
272,rhea_prompt1,Animals,animal,2,4,4,ok,exact,-7.518185615539551,-7.518185615539551,-7.518185615539551,1,0.023804111406207085,0.023804111406207085,[19],[-7.518185615539551]
274,rooster_prompt1,Animals,animal,2,0,0,ok,exact,-12.830345153808594,-12.830345153808594,-12.830345153808594,1,0.01961478590965271,0.01961478590965271,[15],[-12.830345153808594]
274,rooster_prompt1,Animals,animal,2,1,1,ok,exact,-10.924095153808594,-10.924095153808594,-10.924095153808594,1,0.01961478590965271,0.01961478590965271,[16],[-10.924095153808594]
274,rooster_prompt1,Animals,animal,2,2,2,ok,exact,-7.767845630645752,-7.767845630645752,-7.767845630645752,1,0.01961478590965271,0.01961478590965271,[17],[-7.767845630645752]
274,rooster_prompt1,Animals,animal,2,3,3,ok,exact,-13.252220153808594,-13.252220153808594,-13.252220153808594,1,0.01961478590965271,0.01961478590965271,[18],[-13.252220153808594]
274,rooster_prompt1,Animals,animal,2,4,4,ok,exact,-10.174095153808594,-10.174095153808594,-10.174095153808594,1,0.01961478590965271,0.01961478590965271,[19],[-10.174095153808594]
276,sandpiper_prompt1,Animals,animal,2,0,0,ok,exact,-14.641847610473633,-14.641847610473633,-14.641847610473633,1,0.011285817250609398,0.011285817250609398,[15],[-14.641847610473633]
276,sandpiper_prompt1,Animals,animal,2,1,1,ok,exact,-11.673097610473633,-11.673097610473633,-11.673097610473633,1,0.011285817250609398,0.011285817250609398,[16],[-11.673097610473633]
276,sandpiper_prompt1,Animals,animal,2,2,2,ok,exact,-8.782472610473633,-8.782472610473633,-8.782472610473633,1,0.011285817250609398,0.011285817250609398,[17],[-8.782472610473633]
276,sandpiper_prompt1,Animals,animal,2,3,3,ok,exact,-15.016847610473633,-15.016847610473633,-15.016847610473633,1,0.011285817250609398,0.011285817250609398,[18],[-15.016847610473633]
276,sandpiper_prompt1,Animals,animal,2,4,4,ok,exact,-13.048097610473633,-13.048097610473633,-13.048097610473633,1,0.011285817250609398,0.011285817250609398,[19],[-13.048097610473633]
278,secretary_bird_prompt1,Animals,animal,2,0,0,ok,exact,-13.658249855041504,-13.658249855041504,-13.658249855041504,1,0.017508354038000107,0.017508354038000107,[15],[-13.658249855041504]
278,secretary_bird_prompt1,Animals,animal,2,1,1,ok,exact,-10.626999855041504,-10.626999855041504,-10.626999855041504,1,0.017508354038000107,0.017508354038000107,[16],[-10.626999855041504]
278,secretary_bird_prompt1,Animals,animal,2,2,2,ok,exact,-8.017624855041504,-8.017624855041504,-8.017624855041504,1,0.017508354038000107,0.017508354038000107,[17],[-8.017624855041504]
278,secretary_bird_prompt1,Animals,animal,2,3,3,ok,exact,-13.517624855041504,-13.517624855041504,-13.517624855041504,1,0.017508354038000107,0.017508354038000107,[18],[-13.517624855041504]
278,secretary_bird_prompt1,Animals,animal,2,4,4,ok,exact,-12.064499855041504,-12.064499855041504,-12.064499855041504,1,0.017508354038000107,0.017508354038000107,[19],[-12.064499855041504]
280,serval_prompt1,Animals,animal,4,2,2,ok,exact,-11.692214965820312,-11.692214965820312,-11.692214965820312,1,0.03647886961698532,0.03647886961698532,[17],[-11.692214965820312]
280,serval_prompt1,Animals,animal,4,3,3,ok,exact,-13.801589965820312,-13.801589965820312,-13.801589965820312,1,0.03647886961698532,0.03647886961698532,[18],[-13.801589965820312]
280,serval_prompt1,Animals,animal,4,4,4,ok,exact,-5.614089488983154,-5.614089488983154,-5.614089488983154,1,0.03647886961698532,0.03647886961698532,[19],[-5.614089488983154]
280,serval_prompt1,Animals,animal,4,5,5,ok,exact,-12.223464965820312,-12.223464965820312,-12.223464965820312,1,0.03647886961698532,0.03647886961698532,[20],[-12.223464965820312]
280,serval_prompt1,Animals,animal,4,6,6,ok,exact,-10.145339965820312,-10.145339965820312,-10.145339965820312,1,0.03647886961698532,0.03647886961698532,[21],[-10.145339965820312]
282,sheep_prompt1,Animals,animal,4,2,2,ok,exact,-13.986303329467773,-13.986303329467773,-13.986303329467773,1,0.016943911090493202,0.016943911090493202,[17],[-13.986303329467773]
282,sheep_prompt1,Animals,animal,4,3,3,ok,exact,-14.580053329467773,-14.580053329467773,-14.580053329467773,1,0.016943911090493202,0.016943911090493202,[18],[-14.580053329467773]
282,sheep_prompt1,Animals,animal,4,4,4,ok,exact,-6.595678329467773,-6.595678329467773,-6.595678329467773,1,0.016943911090493202,0.016943911090493202,[19],[-6.595678329467773]
282,sheep_prompt1,Animals,animal,4,5,5,ok,exact,-14.408178329467773,-14.408178329467773,-14.408178329467773,1,0.016943911090493202,0.016943911090493202,[20],[-14.408178329467773]
282,sheep_prompt1,Animals,animal,4,6,6,ok,exact,-13.048803329467773,-13.048803329467773,-13.048803329467773,1,0.016943911090493202,0.016943911090493202,[21],[-13.048803329467773]
284,spoonbill_prompt1,Animals,animal,2,0,0,ok,exact,-14.485844612121582,-14.485844612121582,-14.485844612121582,1,0.013488272204995155,0.013488272204995155,[15],[-14.485844612121582]
284,spoonbill_prompt1,Animals,animal,2,1,1,ok,exact,-11.079594612121582,-11.079594612121582,-11.079594612121582,1,0.013488272204995155,0.013488272204995155,[16],[-11.079594612121582]
284,spoonbill_prompt1,Animals,animal,2,2,2,ok,exact,-7.985844612121582,-7.985844612121582,-7.985844612121582,1,0.013488272204995155,0.013488272204995155,[17],[-7.985844612121582]
284,spoonbill_prompt1,Animals,animal,2,3,3,ok,exact,-13.938969612121582,-13.938969612121582,-13.938969612121582,1,0.013488272204995155,0.013488272204995155,[18],[-13.938969612121582]
284,spoonbill_prompt1,Animals,animal,2,4,4,ok,exact,-12.220219612121582,-12.220219612121582,-12.220219612121582,1,0.013488272204995155,0.013488272204995155,[19],[-12.220219612121582]
286,springbok_prompt1,Animals,animal,4,2,2,ok,exact,-12.53646469116211,-12.53646469116211,-12.53646469116211,1,0.03828693926334381,0.03828693926334381,[17],[-12.53646469116211]
286,springbok_prompt1,Animals,animal,4,3,3,ok,exact,-13.25521469116211,-13.25521469116211,-13.25521469116211,1,0.03828693926334381,0.03828693926334381,[18],[-13.25521469116211]
286,springbok_prompt1,Animals,animal,4,4,4,ok,exact,-5.442715167999268,-5.442715167999268,-5.442715167999268,1,0.03828693926334381,0.03828693926334381,[19],[-5.442715167999268]
286,springbok_prompt1,Animals,animal,4,5,5,ok,exact,-12.84896469116211,-12.84896469116211,-12.84896469116211,1,0.03828693926334381,0.03828693926334381,[20],[-12.84896469116211]
286,springbok_prompt1,Animals,animal,4,6,6,ok,exact,-9.73958969116211,-9.73958969116211,-9.73958969116211,1,0.03828693926334381,0.03828693926334381,[21],[-9.73958969116211]
288,stilt_prompt1,Animals,animal,2,0,0,ok,exact,-14.188950538635254,-14.188950538635254,-14.188950538635254,1,0.01363362930715084,0.01363362930715084,[15],[-14.188950538635254]
288,stilt_prompt1,Animals,animal,2,1,1,ok,exact,-10.782700538635254,-10.782700538635254,-10.782700538635254,1,0.01363362930715084,0.01363362930715084,[16],[-10.782700538635254]
288,stilt_prompt1,Animals,animal,2,2,2,ok,exact,-8.517075538635254,-8.517075538635254,-8.517075538635254,1,0.01363362930715084,0.01363362930715084,[17],[-8.517075538635254]
288,stilt_prompt1,Animals,animal,2,3,3,ok,exact,-13.454575538635254,-13.454575538635254,-13.454575538635254,1,0.01363362930715084,0.01363362930715084,[18],[-13.454575538635254]
288,stilt_prompt1,Animals,animal,2,4,4,ok,exact,-12.485825538635254,-12.485825538635254,-12.485825538635254,1,0.01363362930715084,0.01363362930715084,[19],[-12.485825538635254]
290,stork_prompt1,Animals,animal,2,0,0,ok,exact,-14.376479148864746,-14.376479148864746,-14.376479148864746,1,0.013359054923057556,0.013359054923057556,[15],[-14.376479148864746]
290,stork_prompt1,Animals,animal,2,1,1,ok,exact,-11.548354148864746,-11.548354148864746,-11.548354148864746,1,0.013359054923057556,0.013359054923057556,[16],[-11.548354148864746]
290,stork_prompt1,Animals,animal,2,2,2,ok,exact,-8.220229148864746,-8.220229148864746,-8.220229148864746,1,0.013359054923057556,0.013359054923057556,[17],[-8.220229148864746]
290,stork_prompt1,Animals,animal,2,3,3,ok,exact,-14.704604148864746,-14.704604148864746,-14.704604148864746,1,0.013359054923057556,0.013359054923057556,[18],[-14.704604148864746]
290,stork_prompt1,Animals,animal,2,4,4,ok,exact,-12.407729148864746,-12.407729148864746,-12.407729148864746,1,0.013359054923057556,0.013359054923057556,[19],[-12.407729148864746]
292,swan_prompt1,Animals,animal,2,0,0,ok,exact,-13.767142295837402,-13.767142295837402,-13.767142295837402,1,0.013952733017504215,0.013952733017504215,[15],[-13.767142295837402]
292,swan_prompt1,Animals,animal,2,1,1,ok,exact,-11.017142295837402,-11.017142295837402,-11.017142295837402,1,0.013952733017504215,0.013952733017504215,[16],[-11.017142295837402]
292,swan_prompt1,Animals,animal,2,2,2,ok,exact,-7.751516819000244,-7.751516819000244,-7.751516819000244,1,0.013952733017504215,0.013952733017504215,[17],[-7.751516819000244]
292,swan_prompt1,Animals,animal,2,3,3,ok,exact,-14.485892295837402,-14.485892295837402,-14.485892295837402,1,0.013952733017504215,0.013952733017504215,[18],[-14.485892295837402]
292,swan_prompt1,Animals,animal,2,4,4,ok,exact,-12.282767295837402,-12.282767295837402,-12.282767295837402,1,0.013952733017504215,0.013952733017504215,[19],[-12.282767295837402]
294,tiger_prompt1,Animals,animal,4,2,2,ok,exact,-12.644426345825195,-12.644426345825195,-12.644426345825195,1,0.02948247268795967,0.02948247268795967,[17],[-12.644426345825195]
294,tiger_prompt1,Animals,animal,4,3,3,ok,exact,-14.066301345825195,-14.066301345825195,-14.066301345825195,1,0.02948247268795967,0.02948247268795967,[18],[-14.066301345825195]
294,tiger_prompt1,Animals,animal,4,4,4,ok,exact,-5.800675868988037,-5.800675868988037,-5.800675868988037,1,0.02948247268795967,0.02948247268795967,[19],[-5.800675868988037]
294,tiger_prompt1,Animals,animal,4,5,5,ok,exact,-12.675676345825195,-12.675676345825195,-12.675676345825195,1,0.02948247268795967,0.02948247268795967,[20],[-12.675676345825195]
294,tiger_prompt1,Animals,animal,4,6,6,ok,exact,-10.644426345825195,-10.644426345825195,-10.644426345825195,1,0.02948247268795967,0.02948247268795967,[21],[-10.644426345825195]
296,turkey_prompt1,Animals,animal,2,0,0,ok,exact,-13.361824989318848,-13.361824989318848,-13.361824989318848,1,0.021345380693674088,0.021345380693674088,[15],[-13.361824989318848]
296,turkey_prompt1,Animals,animal,2,1,1,ok,exact,-11.502449989318848,-11.502449989318848,-11.502449989318848,1,0.021345380693674088,0.021345380693674088,[16],[-11.502449989318848]
296,turkey_prompt1,Animals,animal,2,2,2,ok,exact,-7.236824989318848,-7.236824989318848,-7.236824989318848,1,0.021345380693674088,0.021345380693674088,[17],[-7.236824989318848]
296,turkey_prompt1,Animals,animal,2,3,3,ok,exact,-14.096199989318848,-14.096199989318848,-14.096199989318848,1,0.021345380693674088,0.021345380693674088,[18],[-14.096199989318848]
296,turkey_prompt1,Animals,animal,2,4,4,ok,exact,-9.393074989318848,-9.393074989318848,-9.393074989318848,1,0.021345380693674088,0.021345380693674088,[19],[-9.393074989318848]
298,warthog_prompt1,Animals,animal,4,2,2,ok,exact,-12.17660140991211,-12.17660140991211,-12.17660140991211,1,0.033589038997888565,0.033589038997888565,[17],[-12.17660140991211]
298,warthog_prompt1,Animals,animal,4,3,3,ok,exact,-13.83285140991211,-13.83285140991211,-13.83285140991211,1,0.033589038997888565,0.033589038997888565,[18],[-13.83285140991211]
298,warthog_prompt1,Animals,animal,4,4,4,ok,exact,-5.489101409912109,-5.489101409912109,-5.489101409912109,1,0.033589038997888565,0.033589038997888565,[19],[-5.489101409912109]
298,warthog_prompt1,Animals,animal,4,5,5,ok,exact,-12.25472640991211,-12.25472640991211,-12.25472640991211,1,0.033589038997888565,0.033589038997888565,[20],[-12.25472640991211]
298,warthog_prompt1,Animals,animal,4,6,6,ok,exact,-9.66097640991211,-9.66097640991211,-9.66097640991211,1,0.033589038997888565,0.033589038997888565,[21],[-9.66097640991211]
