idx,ID,image_path,topic,sub_topic,question_type,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_raw,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,expected_bias,proxy_bias_value,proxy_bias_definition,candidate_policy,candidate_set,num_candidates_attempted,num_candidates_scored,answer_step,detected_digit,detected_token_text,gold_seq_logprob,gold_avg_logprob,gold_char_logprob,gold_entropy_step1,gold_entropy_mean,gold_n_tokens,gold_span_mode,bias_seq_logprob,bias_avg_logprob,bias_char_logprob,bias_entropy_step1,bias_entropy_mean,bias_n_tokens,bias_span_mode,seq_margin,avg_margin,char_margin,gt_rank_seq,prefers_gold,prefers_gt_seq,entropy_candidates,entropy_step1,entropy_mean,generated_matches_proxy,full_hallucination,same_length,length_matched,relative_change,gt_minus_bias,direction,gold_uncond_avg_lp,bias_uncond_avg_lp,gold_uncond_char_lp,bias_uncond_char_lp,gold_pmi,bias_pmi,pmi_margin,prefers_gold_pmi,gold_char_pmi,bias_char_pmi,char_pmi_margin,prefers_gold_char_pmi
46,arctic_fox_prompt1,original_images/images/arctic fox.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,740,448,323,"(1, 1821)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.1959710568189621,-0.1959710568189621,-0.1959710568189621,0.5214107632637024,0.5214107632637024,1,exact,-5.7897210121154785,-5.7897210121154785,-5.7897210121154785,0.5214107632637024,0.5214107632637024,1,exact,5.593749955296516,5.593749955296516,5.593749955296516,1,True,True,0.04107708856463432,0.05109123885631561,0.05109123885631561,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.688057854771614,1.4722375869750977,6.215820267796516,True,7.688057854771614,1.4722375869750977,6.215820267796516,True
48,asian_elephant_prompt1,original_images/images/asian elephant.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,630,448,275,"(1, 1983)","(1, 3, 3, 384, 384)",3,2,2,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.039542946964502335,-0.039542946964502335,-0.039542946964502335,0.19807137548923492,0.19807137548923492,1,exact,-6.477043151855469,-6.477043151855469,-6.477043151855469,0.19807137548923492,0.19807137548923492,1,exact,6.437500204890966,6.437500204890966,6.437500204890966,1,True,True,0.025696929544210434,0.04823487997055054,0.04823487997055054,False,False,True,True,1.0,2.0,GT>proxy,-7.884028911590576,-7.261958599090576,-7.884028911590576,-7.261958599090576,7.844485964626074,0.7849154472351074,7.059570517390966,True,7.844485964626074,0.7849154472351074,7.059570517390966,True
50,audi_prompt1,original_images/images/audi_black_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,766,448,335,"(1, 1772)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.48816415667533875,-0.48816415667533875,-0.48816415667533875,0.8092976808547974,0.8092976808547974,1,exact,-6.511601448059082,-6.511601448059082,-6.511601448059082,0.8092976808547974,0.8092976808547974,1,exact,6.023437291383743,6.023437291383743,6.023437291383743,1,True,True,0.0419185534119606,0.10654572397470474,0.10654572397470474,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,7.395864754915237,1.2444977760314941,6.151366978883743,True,7.395864754915237,1.2444977760314941,6.151366978883743,True
52,audi_prompt1,original_images/images/audi_black_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,829,448,362,"(1, 1718)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.7692276239395142,-0.7692276239395142,-0.7692276239395142,0.8396540880203247,0.8396540880203247,1,exact,-5.605165004730225,-5.605165004730225,-5.605165004730225,0.8396540880203247,0.8396540880203247,1,exact,4.8359373807907104,4.8359373807907104,4.8359373807907104,1,True,True,0.06967069208621979,0.14852599799633026,0.14852599799633026,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,7.114801287651062,2.1509342193603516,4.9638670682907104,True,7.114801287651062,2.1509342193603516,4.9638670682907104,True
54,audi_prompt1,original_images/images/audi_black_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,712,448,311,"(1, 1826)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.33012259006500244,-0.33012259006500244,-0.33012259006500244,0.7319697737693787,0.7319697737693787,1,exact,-5.275434970855713,-5.275434970855713,-5.275434970855713,0.7319697737693787,0.7319697737693787,1,exact,4.9453123807907104,4.9453123807907104,4.9453123807907104,1,True,True,0.06619148701429367,0.13752411305904388,0.13752411305904388,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,7.553906321525574,2.4806642532348633,5.0732420682907104,True,7.553906321525574,2.4806642532348633,5.0732420682907104,True
56,audi_prompt1,original_images/images/audi_black_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.7874904274940491,-0.7874904274940491,-0.7874904274940491,0.8477746844291687,0.8477746844291687,1,exact,-6.170302867889404,-6.170302867889404,-6.170302867889404,0.8477746844291687,0.8477746844291687,1,exact,5.382812440395355,5.382812440395355,5.382812440395355,1,True,True,0.05505301430821419,0.14942431449890137,0.14942431449890137,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,7.096538484096527,1.5857963562011719,5.510742127895355,True,7.096538484096527,1.5857963562011719,5.510742127895355,True
58,audi_prompt1,original_images/images/audi_black_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-2.145831823348999,-2.145831823348999,-2.145831823348999,0.5182819366455078,0.5182819366455078,1,exact,-5.700519561767578,-5.700519561767578,-5.700519561767578,0.5182819366455078,0.5182819366455078,1,exact,3.554687738418579,3.554687738418579,3.554687738418579,1,True,True,0.1599857658147812,0.17246851325035095,0.17246851325035095,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,5.738197088241577,2.055579662322998,3.682617425918579,True,5.738197088241577,2.055579662322998,3.682617425918579,True
60,audi_prompt1,original_images/images/audi_gray_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.7928330302238464,-0.7928330302238464,-0.7928330302238464,0.9277313351631165,0.9277313351631165,1,exact,-4.777207851409912,-4.777207851409912,-4.777207851409912,0.9277313351631165,0.9277313351631165,1,exact,3.9843748211860657,3.9843748211860657,3.9843748211860657,1,True,True,0.15038880705833435,0.34934359788894653,0.34934359788894653,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,7.09119588136673,2.978891372680664,4.112304508686066,True,7.09119588136673,2.978891372680664,4.112304508686066,True
62,audi_prompt1,original_images/images/audi_gray_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-2.072115421295166,-2.072115421295166,-2.072115421295166,0.5028025507926941,0.5028025507926941,1,exact,-6.033052921295166,-6.033052921295166,-6.033052921295166,0.5028025507926941,0.5028025507926941,1,exact,3.9609375,3.9609375,3.9609375,1,True,True,0.12965798377990723,0.17956241965293884,0.17956241965293884,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,5.81191349029541,1.7230463027954102,4.0888671875,True,5.81191349029541,1.7230463027954102,4.0888671875,True
64,audi_prompt1,original_images/images/audi_gray_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-1.1641926765441895,-1.1641926765441895,-1.1641926765441895,0.8234200477600098,0.8234200477600098,1,exact,-6.0157551765441895,-6.0157551765441895,-6.0157551765441895,0.8234200477600098,0.8234200477600098,1,exact,4.8515625,4.8515625,4.8515625,1,True,True,0.06955061107873917,0.09871009737253189,0.09871009737253189,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,6.719836235046387,1.7403440475463867,4.9794921875,True,6.719836235046387,1.7403440475463867,4.9794921875,True
66,audi_prompt1,original_images/images/audi_gray_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.4745562970638275,-0.4745562970638275,-0.4745562970638275,0.8179835081100464,0.8179835081100464,1,exact,-5.7636189460754395,-5.7636189460754395,-5.7636189460754395,0.8179835081100464,0.8179835081100464,1,exact,5.289062649011612,5.289062649011612,5.289062649011612,1,True,True,0.05285680294036865,0.10871775448322296,0.10871775448322296,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,7.409472614526749,1.9924802780151367,5.416992336511612,True,7.409472614526749,1.9924802780151367,5.416992336511612,True
68,audi_prompt1,original_images/images/audi_gray_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,678,448,296,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-1.3582220077514648,-1.3582220077514648,-1.3582220077514648,0.7413528561592102,0.7413528561592102,1,exact,-5.412909507751465,-5.412909507751465,-5.412909507751465,0.7413528561592102,0.7413528561592102,1,exact,4.0546875,4.0546875,4.0546875,1,True,True,0.11923608183860779,0.2048400193452835,0.2048400193452835,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,6.525806903839111,2.3431897163391113,4.1826171875,True,6.525806903839111,2.3431897163391113,4.1826171875,True
70,audi_prompt1,original_images/images/audi_white_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.5592604875564575,-0.5592604875564575,-0.5592604875564575,0.8077718019485474,0.8077718019485474,1,exact,-6.754572868347168,-6.754572868347168,-6.754572868347168,0.8077718019485474,0.8077718019485474,1,exact,6.1953123807907104,6.1953123807907104,6.1953123807907104,1,True,True,0.027216259390115738,0.08582133799791336,0.08582133799791336,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,7.324768424034119,1.0015263557434082,6.3232420682907104,True,7.324768424034119,1.0015263557434082,6.3232420682907104,True
72,audi_prompt1,original_images/images/audi_white_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,834,448,364,"(1, 1718)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.7064363956451416,-0.7064363956451416,-0.7064363956451416,0.8450429439544678,0.8450429439544678,1,exact,-6.4798736572265625,-6.4798736572265625,-6.4798736572265625,0.8450429439544678,0.8450429439544678,1,exact,5.773437261581421,5.773437261581421,5.773437261581421,1,True,True,0.04455142468214035,0.1403665989637375,0.1403665989637375,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,7.177592515945435,1.2762255668640137,5.901366949081421,True,7.177592515945435,1.2762255668640137,5.901366949081421,True
74,audi_prompt1,original_images/images/audi_white_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,608,448,266,"(1, 2042)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-1.9181610345840454,-1.9181610345840454,-1.9181610345840454,0.741791844367981,0.741791844367981,1,exact,-5.269723415374756,-5.269723415374756,-5.269723415374756,0.741791844367981,0.741791844367981,1,exact,3.3515623807907104,3.3515623807907104,3.3515623807907104,1,True,True,0.2588353753089905,0.41310355067253113,0.41310355067253113,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,5.965867877006531,2.4863758087158203,3.4794920682907104,True,5.965867877006531,2.4863758087158203,3.4794920682907104,True
76,audi_prompt1,original_images/images/audi_white_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4,4,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,0,4,4,-0.6134139895439148,-0.6134139895439148,-0.6134139895439148,0.901690661907196,0.901690661907196,1,exact,-6.4493513107299805,-6.4493513107299805,-6.4493513107299805,0.901690661907196,0.901690661907196,1,exact,5.835937321186066,5.835937321186066,5.835937321186066,1,True,True,0.04992027208209038,0.15833823382854462,0.15833823382854462,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-7.884028911590576,-7.756099224090576,-7.884028911590576,-7.756099224090576,7.270614922046661,1.3067479133605957,5.963867008686066,True,7.270614922046661,1.3067479133605957,5.963867008686066,True
