idx,ID,image_path,topic,sub_topic,question_type,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_raw,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,expected_bias,proxy_bias_value,proxy_bias_definition,candidate_policy,candidate_set,num_candidates_attempted,num_candidates_scored,answer_step,detected_digit,detected_token_text,gold_seq_logprob,gold_avg_logprob,gold_char_logprob,gold_entropy_step1,gold_entropy_mean,gold_n_tokens,gold_span_mode,bias_seq_logprob,bias_avg_logprob,bias_char_logprob,bias_entropy_step1,bias_entropy_mean,bias_n_tokens,bias_span_mode,seq_margin,avg_margin,char_margin,gt_rank_seq,prefers_gold,prefers_gt_seq,entropy_candidates,entropy_step1,entropy_mean,generated_matches_proxy,full_hallucination,same_length,length_matched,relative_change,gt_minus_bias,direction,gold_uncond_avg_lp,bias_uncond_avg_lp,gold_uncond_char_lp,bias_uncond_char_lp,gold_pmi,bias_pmi,pmi_margin,prefers_gold_pmi,gold_char_pmi,bias_char_pmi,char_pmi_margin,prefers_gold_char_pmi
216,mercedes_prompt1,original_images/images/mercedes-benz_black_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-8.662952423095703,-8.662952423095703,-8.662952423095703,0.050533730536699295,0.050533730536699295,1,exact,-11.022327423095703,-11.022327423095703,-11.022327423095703,0.050533730536699295,0.050533730536699295,1,exact,2.359375,2.359375,2.359375,1,True,True,0.5522948503494263,0.9570344686508179,0.5118335336446762,True,False,True,True,0.4,-2.0,GT<proxy,-8.489571571350098,-8.611641883850098,-8.489571571350098,-8.611641883850098,-0.17338085174560547,-2.4106855392456055,2.2373046875,True,-0.17338085174560547,-2.4106855392456055,2.2373046875,True
218,mercedes_prompt1,original_images/images/mercedes-benz_gray_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-9.454451560974121,-9.454451560974121,-9.454451560974121,0.06616897881031036,0.06616897881031036,1,exact,-10.751326560974121,-10.751326560974121,-10.751326560974121,0.06616897881031036,0.06616897881031036,1,exact,1.296875,1.296875,1.296875,1,True,True,0.7235603332519531,0.41633811593055725,0.23943910002708435,True,False,True,True,0.4,-2.0,GT<proxy,-8.489571571350098,-8.611641883850098,-8.489571571350098,-8.611641883850098,-0.9648799896240234,-2.1396846771240234,1.1748046875,True,-0.9648799896240234,-2.1396846771240234,1.1748046875,True
220,mercedes_prompt1,original_images/images/mercedes-benz_gray_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-10.43887996673584,-10.43887996673584,-10.43887996673584,0.1100015714764595,0.1100015714764595,1,exact,-10.08731746673584,-10.08731746673584,-10.08731746673584,0.1100015714764595,0.1100015714764595,1,exact,-0.3515625,-0.3515625,-0.3515625,2,False,False,1.1420845985412598,0.5371844172477722,0.3346387967467308,False,True,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-1.9493083953857422,-1.4883708953857422,-0.4609375,False,-1.9493083953857422,-1.4883708953857422,-0.4609375,False
222,mercedes_prompt1,original_images/images/mercedes-benz_gray_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-10.522833824157715,-10.522833824157715,-10.522833824157715,0.09979936480522156,0.09979936480522156,1,exact,-9.952521324157715,-9.952521324157715,-9.952521324157715,0.09979936480522156,0.09979936480522156,1,exact,-0.5703125,-0.5703125,-0.5703125,3,False,False,1.1433830261230469,0.38855618238449097,0.2939310148358345,False,True,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-2.033262252807617,-1.3535747528076172,-0.6796875,False,-2.033262252807617,-1.3535747528076172,-0.6796875,False
224,mercedes_prompt1,original_images/images/mercedes-benz_gray_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-10.151355743408203,-10.151355743408203,-10.151355743408203,0.07606540620326996,0.07606540620326996,1,exact,-9.948230743408203,-9.948230743408203,-9.948230743408203,0.07606540620326996,0.07606540620326996,1,exact,-0.203125,-0.203125,-0.203125,2,False,False,0.9848853945732117,0.5041312575340271,0.29667195677757263,True,False,True,True,0.4,-2.0,GT<proxy,-8.489571571350098,-8.611641883850098,-8.489571571350098,-8.611641883850098,-1.6617841720581055,-1.3365888595581055,-0.3251953125,False,-1.6617841720581055,-1.3365888595581055,-0.3251953125,False
226,mercedes_prompt1,original_images/images/mercedes-benz_gray_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-10.47629165649414,-10.47629165649414,-10.47629165649414,0.05562753602862358,0.05562753602862358,1,exact,-10.53879165649414,-10.53879165649414,-10.53879165649414,0.05562753602862358,0.05562753602862358,1,exact,0.0625,0.0625,0.0625,1,True,True,1.0992379188537598,0.23493821918964386,0.1581524759531021,True,False,True,True,0.4,-2.0,GT<proxy,-8.489571571350098,-8.611641883850098,-8.489571571350098,-8.611641883850098,-1.986720085144043,-1.927149772644043,-0.0595703125,False,-1.986720085144043,-1.927149772644043,-0.0595703125,False
228,mercedes_prompt1,original_images/images/mercedes-benz_white_convertible_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-9.954008102416992,-9.954008102416992,-9.954008102416992,0.06348986178636551,0.06348986178636551,1,exact,-9.711820602416992,-9.711820602416992,-9.711820602416992,0.06348986178636551,0.06348986178636551,1,exact,-0.2421875,-0.2421875,-0.2421875,2,False,False,0.8296685218811035,0.3971230089664459,0.23640723153948784,True,False,True,True,0.4,-2.0,GT<proxy,-8.489571571350098,-8.611641883850098,-8.489571571350098,-8.611641883850098,-1.4644365310668945,-1.1001787185668945,-0.3642578125,False,-1.4644365310668945,-1.1001787185668945,-0.3642578125,False
230,mercedes_prompt1,original_images/images/mercedes-benz_white_coupe_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-9.364079475402832,-9.364079475402832,-9.364079475402832,0.037949033081531525,0.037949033081531525,1,exact,-10.239079475402832,-10.239079475402832,-10.239079475402832,0.037949033081531525,0.037949033081531525,1,exact,0.875,0.875,0.875,1,True,True,0.6949273943901062,0.43368181586265564,0.23988626711070538,True,False,True,True,0.4,-2.0,GT<proxy,-8.489571571350098,-8.611641883850098,-8.489571571350098,-8.611641883850098,-0.8745079040527344,-1.6274375915527344,0.7529296875,True,-0.8745079040527344,-1.6274375915527344,0.7529296875,True
232,mercedes_prompt1,original_images/images/mercedes-benz_white_hatchback_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-9.826454162597656,-9.826454162597656,-9.826454162597656,0.09208446741104126,0.09208446741104126,1,exact,-11.373329162597656,-11.373329162597656,-11.373329162597656,0.09208446741104126,0.09208446741104126,1,exact,1.546875,1.546875,1.546875,1,True,True,0.830225944519043,0.6911992430686951,0.3645061943680048,False,True,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-1.3368825912475586,-2.7743825912475586,1.4375,True,-1.3368825912475586,-2.7743825912475586,1.4375,True
234,mercedes_prompt1,original_images/images/mercedes-benz_white_sedan_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-10.302433013916016,-10.302433013916016,-10.302433013916016,0.08886753022670746,0.08886753022670746,1,exact,-10.505558013916016,-10.505558013916016,-10.505558013916016,0.08886753022670746,0.08886753022670746,1,exact,0.203125,0.203125,0.203125,1,True,True,1.11965012550354,0.408932626247406,0.25352680683135986,False,True,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-1.812861442565918,-1.906611442565918,0.09375,True,-1.812861442565918,-1.906611442565918,0.09375,True
236,mercedes_prompt1,original_images/images/mercedes-benz_white_suv_0.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,5,5,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-9.478012084960938,-9.478012084960938,-9.478012084960938,0.06722736358642578,0.06722736358642578,1,exact,-10.634262084960938,-10.634262084960938,-10.634262084960938,0.06722736358642578,0.06722736358642578,1,exact,1.15625,1.15625,1.15625,1,True,True,0.9880344867706299,0.658855140209198,0.3664102368056774,True,False,True,True,0.4,-2.0,GT<proxy,-8.489571571350098,-8.611641883850098,-8.489571571350098,-8.611641883850098,-0.9884405136108398,-2.02262020111084,1.0341796875,True,-0.9884405136108398,-2.02262020111084,1.0341796875,True
238,mercedes_prompt1,original_images/images/mercedes.png,Logos,cars,Counting/Illusion,Counting/Illusion,"How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many points of the star are there on the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",3,3,3,{5},5,3,5,False,False,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[1, 2, 3, 4, 5]",5,5,1,5,5,-10.727439880371094,-10.727439880371094,-10.727439880371094,0.06171806901693344,0.06171806901693344,1,exact,-11.000877380371094,-11.000877380371094,-11.000877380371094,0.06171806901693344,0.06171806901693344,1,exact,0.2734375,0.2734375,0.2734375,1,True,True,1.120598316192627,0.4368726313114166,0.2381510492414236,False,True,True,True,0.25,-1.0,GT<proxy,-8.489571571350098,-8.598946571350098,-8.489571571350098,-8.598946571350098,-2.237868309020996,-2.401930809020996,0.1640625,True,-2.237868309020996,-2.401930809020996,0.1640625,True
240,moose_prompt1,original_images/images/moose.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.064018249511719,-8.064018249511719,-8.064018249511719,0.013447139412164688,0.013447139412164688,1,exact,-15.946830749511719,-15.946830749511719,-15.946830749511719,0.013447139412164688,0.013447139412164688,1,exact,7.8828125,7.8828125,7.8828125,1,True,True,0.006148686166852713,0.0008560277638025582,0.01494733282015659,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.5349283218383789,-7.457259178161621,7.9921875,True,0.5349283218383789,-7.457259178161621,7.9921875,True
242,mountain_goat_prompt1,original_images/images/mountain goat.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.438180923461914,-8.438180923461914,-8.438180923461914,0.006921294145286083,0.006921294145286083,1,exact,-15.578805923461914,-15.578805923461914,-15.578805923461914,0.006921294145286083,0.006921294145286083,1,exact,7.140625,7.140625,7.140625,1,True,True,0.007716067600995302,0.0005567606422118843,0.023174450354417786,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.1607656478881836,-7.089234352111816,7.25,True,0.1607656478881836,-7.089234352111816,7.25,True
244,mule_prompt1,original_images/images/mule.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.032421112060547,-8.032421112060547,-8.032421112060547,0.01072000153362751,0.01072000153362751,1,exact,-16.508983612060547,-16.508983612060547,-16.508983612060547,0.01072000153362751,0.01072000153362751,1,exact,8.4765625,8.4765625,8.4765625,1,True,True,0.003649504389613867,0.001110447570681572,0.029178696684539318,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.5665254592895508,-8.01941204071045,8.5859375,True,0.5665254592895508,-8.01941204071045,8.5859375,True
246,ocelot_prompt1,original_images/images/ocelot.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-7.657333850860596,-7.657333850860596,-7.657333850860596,0.010189611464738846,0.010189611464738846,1,exact,-16.938583374023438,-16.938583374023438,-16.938583374023438,0.010189611464738846,0.010189611464738846,1,exact,9.281249523162842,9.281249523162842,9.281249523162842,1,True,True,0.002514641499146819,0.0023298095911741257,0.05710567068308592,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.941612720489502,-8.44901180267334,9.390624523162842,True,0.941612720489502,-8.44901180267334,9.390624523162842,True
248,okapi_prompt1,original_images/images/okapi.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.094720840454102,-8.094720840454102,-8.094720840454102,0.009237105958163738,0.009237105958163738,1,exact,-16.5087833404541,-16.5087833404541,-16.5087833404541,0.009237105958163738,0.009237105958163738,1,exact,8.4140625,8.4140625,8.4140625,1,True,True,0.004986218176782131,0.0009365857113152742,0.01422121620271355,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.5042257308959961,-8.019211769104004,8.5234375,True,0.5042257308959961,-8.019211769104004,8.5234375,True
250,ostrich_prompt1,original_images/images/ostrich.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-8.391971588134766,-8.391971588134766,-8.391971588134766,0.013008595444262028,0.013008595444262028,1,exact,-16.837284088134766,-16.837284088134766,-16.837284088134766,0.013008595444262028,0.013008595444262028,1,exact,8.4453125,8.4453125,8.4453125,1,True,True,0.006253469735383987,0.0025721320416778326,0.004577798419632018,False,False,True,True,1.0,1.0,GT>proxy,-8.309884071350098,-7.157540321350098,-8.309884071350098,-7.157540321350098,-0.08208751678466797,-9.679743766784668,9.59765625,True,-0.08208751678466797,-9.679743766784668,9.59765625,True
252,oystercatcher_prompt1,original_images/images/oystercatcher.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,1,1,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-7.20536470413208,-7.20536470413208,-7.20536470413208,0.019381117075681686,0.019381117075681686,1,exact,-15.220990180969238,-15.220990180969238,-15.220990180969238,0.019381117075681686,0.019381117075681686,1,exact,8.015625476837158,8.015625476837158,8.015625476837158,1,True,True,0.0077491020783782005,0.003128822660073638,0.017829667660407722,False,False,True,True,1.0,1.0,GT>proxy,-8.309884071350098,-7.157540321350098,-8.309884071350098,-7.157540321350098,1.1045193672180176,-8.06344985961914,9.167969226837158,True,1.1045193672180176,-8.06344985961914,9.167969226837158,True
254,peacock_prompt1,original_images/images/peacock.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-8.252325057983398,-8.252325057983398,-8.252325057983398,0.01944168284535408,0.01944168284535408,1,exact,-16.0335750579834,-16.0335750579834,-16.0335750579834,0.01944168284535408,0.01944168284535408,1,exact,7.78125,7.78125,7.78125,1,True,True,0.008805317804217339,0.007930168882012367,0.02542164083570242,False,False,True,True,0.3333333333333333,-1.0,GT<proxy,-8.309884071350098,-8.489571571350098,-8.309884071350098,-8.489571571350098,0.05755901336669922,-7.544003486633301,7.6015625,True,0.05755901336669922,-7.544003486633301,7.6015625,True
256,pig_prompt1,original_images/images/pig.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.110974311828613,-8.110974311828613,-8.110974311828613,0.014576002955436707,0.014576002955436707,1,exact,-13.954724311828613,-13.954724311828613,-13.954724311828613,0.014576002955436707,0.014576002955436707,1,exact,5.84375,5.84375,5.84375,1,True,True,0.021202372387051582,0.000697146519087255,0.020693018741440028,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.4879722595214844,-5.465152740478516,5.953125,True,0.4879722595214844,-5.465152740478516,5.953125,True
258,plover_prompt1,original_images/images/plover.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,{2},2,2,2,True,True,,4,4,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[0, 1, 2, 3, 4]",5,5,1,2,2,-7.251856327056885,-7.251856327056885,-7.251856327056885,0.016580283641815186,0.016580283641815186,1,exact,-15.439355850219727,-15.439355850219727,-15.439355850219727,0.016580283641815186,0.016580283641815186,1,exact,8.187499523162842,8.187499523162842,8.187499523162842,1,True,True,0.007544556632637978,0.0054845563136041164,0.023286842508241534,False,False,True,True,0.5,-2.0,GT<proxy,-8.309884071350098,-8.598946571350098,-8.309884071350098,-8.598946571350098,1.058027744293213,-6.840409278869629,7.898437023162842,True,1.058027744293213,-6.840409278869629,7.898437023162842,True
260,pronghorn_prompt1,original_images/images/pronghorn.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.797731399536133,-8.797731399536133,-8.797731399536133,0.008138634264469147,0.008138634264469147,1,exact,-15.985231399536133,-15.985231399536133,-15.985231399536133,0.008138634264469147,0.008138634264469147,1,exact,7.1875,7.1875,7.1875,1,True,True,0.008879674598574638,0.00045306177344173193,0.023994587070774287,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,-0.19878482818603516,-7.495659828186035,7.296875,True,-0.19878482818603516,-7.495659828186035,7.296875,True
262,puma_prompt1,original_images/images/puma.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.204188346862793,-8.204188346862793,-8.204188346862793,0.010069646872580051,0.010069646872580051,1,exact,-16.876062393188477,-16.876062393188477,-16.876062393188477,0.010069646872580051,0.010069646872580051,1,exact,8.671874046325684,8.671874046325684,8.671874046325684,1,True,True,0.0032306876964867115,0.0013552033342421055,0.05841134232468903,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.3947582244873047,-8.386490821838379,8.781249046325684,True,0.3947582244873047,-8.386490821838379,8.781249046325684,True
264,rabbit_prompt1,original_images/images/rabbit.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-8.172581672668457,-8.172581672668457,-8.172581672668457,0.007052918896079063,0.007052918896079063,1,exact,-14.930394172668457,-14.930394172668457,-14.930394172668457,0.007052918896079063,0.007052918896079063,1,exact,6.7578125,6.7578125,6.7578125,1,True,True,0.010998956859111786,0.0015217711916193366,0.1008446465129964,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.4263648986816406,-6.440822601318359,6.8671875,True,0.4263648986816406,-6.440822601318359,6.8671875,True
266,red_fox_prompt1,original_images/images/red fox.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-7.9388108253479,-7.9388108253479,-7.9388108253479,0.012104886583983898,0.012104886583983898,1,exact,-16.009122848510742,-16.009122848510742,-16.009122848510742,0.012104886583983898,0.012104886583983898,1,exact,8.070312023162842,8.070312023162842,8.070312023162842,1,True,True,0.004888277500867844,0.0009538583108223975,0.06871466597658582,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.6601357460021973,-7.5195512771606445,8.179687023162842,True,0.6601357460021973,-7.5195512771606445,8.179687023162842,True
268,red_wolf_prompt1,original_images/images/red wolf.png,Animals,animal,Counting/Illusion,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,{4},4,4,4,True,True,,3,3,best non-GT candidate from GT±2 by avg_logprob,GT±2,"[2, 3, 4, 5, 6]",5,5,1,4,4,-7.922902584075928,-7.922902584075928,-7.922902584075928,0.009722122922539711,0.009722122922539711,1,exact,-16.360403060913086,-16.360403060913086,-16.360403060913086,0.009722122922539711,0.009722122922539711,1,exact,8.437500476837158,8.437500476837158,8.437500476837158,1,True,True,0.0043970681726932526,0.001300556818023324,0.058190996875055134,False,False,True,True,0.3333333333333333,1.0,GT>proxy,-8.598946571350098,-8.489571571350098,-8.598946571350098,-8.489571571350098,0.6760439872741699,-7.870831489562988,8.546875476837158,True,0.6760439872741699,-7.870831489562988,8.546875476837158,True
