idx,ID,topic,sub_topic,ground_truth_num,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,entropy_step1,entropy_mean,n_tokens,candidate_token_ids,token_logprobs
36,flag_of_the_united_states_prompt1,Flags,flags,50,original,False,,False,,768,512,768,512,"(1, 2749)","(1, 5, 3, 384, 384)",5,52,52,ok,exact,-10.380387544631958,-5.190193772315979,-5.190193772315979,0.6499938368797302,0.32842351915314794,2,"[20, 17]","[-1.7468998432159424, -8.633487701416016]"
38,african_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,682,448,298,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-6.750932693481445,-6.750932693481445,-6.750932693481445,0.25604337453842163,0.25604337453842163,1,[17],[-6.750932693481445]
38,african_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,682,448,298,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-8.493120193481445,-8.493120193481445,-8.493120193481445,0.25604337453842163,0.25604337453842163,1,[18],[-8.493120193481445]
38,african_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,682,448,298,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.06343289464712143,-0.06343289464712143,-0.06343289464712143,0.25604337453842163,0.25604337453842163,1,[19],[-0.06343289464712143]
38,african_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,682,448,298,"(1, 1875)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-7.954057693481445,-7.954057693481445,-7.954057693481445,0.25604337453842163,0.25604337453842163,1,[20],[-7.954057693481445]
38,african_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,682,448,298,"(1, 1875)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.657182693481445,-7.657182693481445,-7.657182693481445,0.25604337453842163,0.25604337453842163,1,[21],[-7.657182693481445]
40,african_wild_dog_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-6.8551788330078125,-6.8551788330078125,-6.8551788330078125,0.4954341650009155,0.4954341650009155,1,[17],[-6.8551788330078125]
40,african_wild_dog_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-8.659866333007812,-8.659866333007812,-8.659866333007812,0.4954341650009155,0.4954341650009155,1,[18],[-8.659866333007812]
40,african_wild_dog_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.1989290565252304,-0.1989290565252304,-0.1989290565252304,0.4954341650009155,0.4954341650009155,1,[19],[-0.1989290565252304]
40,african_wild_dog_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-8.980178833007812,-8.980178833007812,-8.980178833007812,0.4954341650009155,0.4954341650009155,1,[20],[-8.980178833007812]
40,african_wild_dog_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1875)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-8.370803833007812,-8.370803833007812,-8.370803833007812,0.4954341650009155,0.4954341650009155,1,[21],[-8.370803833007812]
42,alpaca_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,708,448,309,"(1, 1875)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-6.528955459594727,-6.528955459594727,-6.528955459594727,0.08538984507322311,0.08538984507322311,1,[17],[-6.528955459594727]
42,alpaca_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,708,448,309,"(1, 1875)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-8.278955459594727,-8.278955459594727,-8.278955459594727,0.08538984507322311,0.08538984507322311,1,[18],[-8.278955459594727]
42,alpaca_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,708,448,309,"(1, 1875)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.013330499641597271,-0.013330499641597271,-0.013330499641597271,0.08538984507322311,0.08538984507322311,1,[19],[-0.013330499641597271]
42,alpaca_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,708,448,309,"(1, 1875)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-9.146142959594727,-9.146142959594727,-9.146142959594727,0.08538984507322311,0.08538984507322311,1,[20],[-9.146142959594727]
42,alpaca_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,708,448,309,"(1, 1875)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-8.302392959594727,-8.302392959594727,-8.302392959594727,0.08538984507322311,0.08538984507322311,1,[21],[-8.302392959594727]
44,antelope_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,783,448,342,"(1, 1767)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-6.145957946777344,-6.145957946777344,-6.145957946777344,0.26414477825164795,0.26414477825164795,1,[17],[-6.145957946777344]
44,antelope_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,783,448,342,"(1, 1767)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-8.755332946777344,-8.755332946777344,-8.755332946777344,0.26414477825164795,0.26414477825164795,1,[18],[-8.755332946777344]
44,antelope_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,783,448,342,"(1, 1767)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.06783303618431091,-0.06783303618431091,-0.06783303618431091,0.26414477825164795,0.26414477825164795,1,[19],[-0.06783303618431091]
44,antelope_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,783,448,342,"(1, 1767)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-9.185020446777344,-9.185020446777344,-9.185020446777344,0.26414477825164795,0.26414477825164795,1,[20],[-9.185020446777344]
44,antelope_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,783,448,342,"(1, 1767)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-8.606895446777344,-8.606895446777344,-8.606895446777344,0.26414477825164795,0.26414477825164795,1,[21],[-8.606895446777344]
46,arctic_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,740,448,323,"(1, 1821)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-5.7897210121154785,-5.7897210121154785,-5.7897210121154785,0.5214107632637024,0.5214107632637024,1,[17],[-5.7897210121154785]
46,arctic_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,740,448,323,"(1, 1821)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-7.1959710121154785,-7.1959710121154785,-7.1959710121154785,0.5214107632637024,0.5214107632637024,1,[18],[-7.1959710121154785]
46,arctic_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,740,448,323,"(1, 1821)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.1959710568189621,-0.1959710568189621,-0.1959710568189621,0.5214107632637024,0.5214107632637024,1,[19],[-0.1959710568189621]
46,arctic_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,740,448,323,"(1, 1821)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-7.5631585121154785,-7.5631585121154785,-7.5631585121154785,0.5214107632637024,0.5214107632637024,1,[20],[-7.5631585121154785]
46,arctic_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,740,448,323,"(1, 1821)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.8287835121154785,-7.8287835121154785,-7.8287835121154785,0.5214107632637024,0.5214107632637024,1,[21],[-7.8287835121154785]
48,asian_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,630,448,275,"(1, 1983)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-6.477043151855469,-6.477043151855469,-6.477043151855469,0.19807137548923492,0.19807137548923492,1,[17],[-6.477043151855469]
48,asian_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,630,448,275,"(1, 1983)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-8.477043151855469,-8.477043151855469,-8.477043151855469,0.19807137548923492,0.19807137548923492,1,[18],[-8.477043151855469]
48,asian_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,630,448,275,"(1, 1983)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.039542946964502335,-0.039542946964502335,-0.039542946964502335,0.19807137548923492,0.19807137548923492,1,[19],[-0.039542946964502335]
48,asian_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,630,448,275,"(1, 1983)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-7.687980651855469,-7.687980651855469,-7.687980651855469,0.19807137548923492,0.19807137548923492,1,[20],[-7.687980651855469]
48,asian_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,630,448,275,"(1, 1983)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-6.977043151855469,-6.977043151855469,-6.977043151855469,0.19807137548923492,0.19807137548923492,1,[21],[-6.977043151855469]
50,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,766,448,335,"(1, 1772)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-7.738163948059082,-7.738163948059082,-7.738163948059082,0.8092976808547974,0.8092976808547974,1,[17],[-7.738163948059082]
50,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,766,448,335,"(1, 1772)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-6.511601448059082,-6.511601448059082,-6.511601448059082,0.8092976808547974,0.8092976808547974,1,[18],[-6.511601448059082]
50,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,766,448,335,"(1, 1772)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.48816415667533875,-0.48816415667533875,-0.48816415667533875,0.8092976808547974,0.8092976808547974,1,[19],[-0.48816415667533875]
50,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,766,448,335,"(1, 1772)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-7.050663948059082,-7.050663948059082,-7.050663948059082,0.8092976808547974,0.8092976808547974,1,[20],[-7.050663948059082]
50,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,766,448,335,"(1, 1772)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.300663948059082,-7.300663948059082,-7.300663948059082,0.8092976808547974,0.8092976808547974,1,[21],[-7.300663948059082]
52,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,829,448,362,"(1, 1718)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-7.862977504730225,-7.862977504730225,-7.862977504730225,0.8396540880203247,0.8396540880203247,1,[17],[-7.862977504730225]
52,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,829,448,362,"(1, 1718)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-5.605165004730225,-5.605165004730225,-5.605165004730225,0.8396540880203247,0.8396540880203247,1,[18],[-5.605165004730225]
52,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,829,448,362,"(1, 1718)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.7692276239395142,-0.7692276239395142,-0.7692276239395142,0.8396540880203247,0.8396540880203247,1,[19],[-0.7692276239395142]
52,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,829,448,362,"(1, 1718)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-7.628602504730225,-7.628602504730225,-7.628602504730225,0.8396540880203247,0.8396540880203247,1,[20],[-7.628602504730225]
52,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024,829,448,362,"(1, 1718)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.519227504730225,-7.519227504730225,-7.519227504730225,0.8396540880203247,0.8396540880203247,1,[21],[-7.519227504730225]
54,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,712,448,311,"(1, 1826)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-7.064497470855713,-7.064497470855713,-7.064497470855713,0.7319697737693787,0.7319697737693787,1,[17],[-7.064497470855713]
54,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,712,448,311,"(1, 1826)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-5.275434970855713,-5.275434970855713,-5.275434970855713,0.7319697737693787,0.7319697737693787,1,[18],[-5.275434970855713]
54,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,712,448,311,"(1, 1826)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.33012259006500244,-0.33012259006500244,-0.33012259006500244,0.7319697737693787,0.7319697737693787,1,[19],[-0.33012259006500244]
54,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,712,448,311,"(1, 1826)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-7.181684970855713,-7.181684970855713,-7.181684970855713,0.7319697737693787,0.7319697737693787,1,[20],[-7.181684970855713]
54,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,712,448,311,"(1, 1826)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.376997470855713,-7.376997470855713,-7.376997470855713,0.7319697737693787,0.7319697737693787,1,[21],[-7.376997470855713]
56,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-7.881240367889404,-7.881240367889404,-7.881240367889404,0.8477746844291687,0.8477746844291687,1,[17],[-7.881240367889404]
56,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-6.170302867889404,-6.170302867889404,-6.170302867889404,0.8477746844291687,0.8477746844291687,1,[18],[-6.170302867889404]
56,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.7874904274940491,-0.7874904274940491,-0.7874904274940491,0.8477746844291687,0.8477746844291687,1,[19],[-0.7874904274940491]
56,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-7.310927867889404,-7.310927867889404,-7.310927867889404,0.8477746844291687,0.8477746844291687,1,[20],[-7.310927867889404]
56,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-7.631240367889404,-7.631240367889404,-7.631240367889404,0.8477746844291687,0.8477746844291687,1,[21],[-7.631240367889404]
58,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-8.513019561767578,-8.513019561767578,-8.513019561767578,0.5182819366455078,0.5182819366455078,1,[17],[-8.513019561767578]
58,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-5.700519561767578,-5.700519561767578,-5.700519561767578,0.5182819366455078,0.5182819366455078,1,[18],[-5.700519561767578]
58,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-2.145831823348999,-2.145831823348999,-2.145831823348999,0.5182819366455078,0.5182819366455078,1,[19],[-2.145831823348999]
58,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-8.645832061767578,-8.645832061767578,-8.645832061767578,0.5182819366455078,0.5182819366455078,1,[20],[-8.645832061767578]
58,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-8.716144561767578,-8.716144561767578,-8.716144561767578,0.5182819366455078,0.5182819366455078,1,[21],[-8.716144561767578]
60,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-6.667832851409912,-6.667832851409912,-6.667832851409912,0.9277313351631165,0.9277313351631165,1,[17],[-6.667832851409912]
60,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-4.777207851409912,-4.777207851409912,-4.777207851409912,0.9277313351631165,0.9277313351631165,1,[18],[-4.777207851409912]
60,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-0.7928330302238464,-0.7928330302238464,-0.7928330302238464,0.9277313351631165,0.9277313351631165,1,[19],[-0.7928330302238464]
60,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-6.589707851409912,-6.589707851409912,-6.589707851409912,0.9277313351631165,0.9277313351631165,1,[20],[-6.589707851409912]
60,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,679,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-6.542832851409912,-6.542832851409912,-6.542832851409912,0.9277313351631165,0.9277313351631165,1,[21],[-6.542832851409912]
62,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-8.611178398132324,-8.611178398132324,-8.611178398132324,0.5028025507926941,0.5028025507926941,1,[17],[-8.611178398132324]
62,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-6.033052921295166,-6.033052921295166,-6.033052921295166,0.5028025507926941,0.5028025507926941,1,[18],[-6.033052921295166]
62,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-2.072115421295166,-2.072115421295166,-2.072115421295166,0.5028025507926941,0.5028025507926941,1,[19],[-2.072115421295166]
62,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,5,5,ok,exact,-8.283053398132324,-8.283053398132324,-8.283053398132324,0.5028025507926941,0.5028025507926941,1,[20],[-8.283053398132324]
62,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,764,448,334,"(1, 1772)","(1, 3, 3, 384, 384)",3,6,6,ok,exact,-8.439303398132324,-8.439303398132324,-8.439303398132324,0.5028025507926941,0.5028025507926941,1,[21],[-8.439303398132324]
64,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,2,2,ok,exact,-7.7735676765441895,-7.7735676765441895,-7.7735676765441895,0.8234200477600098,0.8234200477600098,1,[17],[-7.7735676765441895]
64,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,3,3,ok,exact,-6.0157551765441895,-6.0157551765441895,-6.0157551765441895,0.8234200477600098,0.8234200477600098,1,[18],[-6.0157551765441895]
64,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024,680,448,297,"(1, 1880)","(1, 3, 3, 384, 384)",3,4,4,ok,exact,-1.1641926765441895,-1.1641926765441895,-1.1641926765441895,0.8234200477600098,0.8234200477600098,1,[19],[-1.1641926765441895]
