idx,ID,topic,sub_topic,ground_truth_num,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,entropy_step1,entropy_mean,n_tokens,candidate_token_ids,token_logprobs
238,mercedes_prompt1,Logos,cars,3,2,2,ok,exact,-16.579002380371094,-16.579002380371094,-16.579002380371094,0.06171806901693344,0.06171806901693344,1,[17],[-16.579002380371094]
238,mercedes_prompt1,Logos,cars,3,3,3,ok,exact,-10.727439880371094,-10.727439880371094,-10.727439880371094,0.06171806901693344,0.06171806901693344,1,[18],[-10.727439880371094]
238,mercedes_prompt1,Logos,cars,3,4,4,ok,exact,-11.000877380371094,-11.000877380371094,-11.000877380371094,0.06171806901693344,0.06171806901693344,1,[19],[-11.000877380371094]
238,mercedes_prompt1,Logos,cars,3,5,5,ok,exact,-11.211814880371094,-11.211814880371094,-11.211814880371094,0.06171806901693344,0.06171806901693344,1,[20],[-11.211814880371094]
240,moose_prompt1,Animals,animal,4,2,2,ok,exact,-19.55620574951172,-19.55620574951172,-19.55620574951172,0.013447139412164688,0.013447139412164688,1,[17],[-19.55620574951172]
240,moose_prompt1,Animals,animal,4,3,3,ok,exact,-15.946830749511719,-15.946830749511719,-15.946830749511719,0.013447139412164688,0.013447139412164688,1,[18],[-15.946830749511719]
240,moose_prompt1,Animals,animal,4,4,4,ok,exact,-8.064018249511719,-8.064018249511719,-8.064018249511719,0.013447139412164688,0.013447139412164688,1,[19],[-8.064018249511719]
240,moose_prompt1,Animals,animal,4,5,5,ok,exact,-17.78276824951172,-17.78276824951172,-17.78276824951172,0.013447139412164688,0.013447139412164688,1,[20],[-17.78276824951172]
240,moose_prompt1,Animals,animal,4,6,6,ok,exact,-16.50933074951172,-16.50933074951172,-16.50933074951172,0.013447139412164688,0.013447139412164688,1,[21],[-16.50933074951172]
242,mountain_goat_prompt1,Animals,animal,4,2,2,ok,exact,-19.391305923461914,-19.391305923461914,-19.391305923461914,0.006921294145286083,0.006921294145286083,1,[17],[-19.391305923461914]
242,mountain_goat_prompt1,Animals,animal,4,3,3,ok,exact,-15.578805923461914,-15.578805923461914,-15.578805923461914,0.006921294145286083,0.006921294145286083,1,[18],[-15.578805923461914]
242,mountain_goat_prompt1,Animals,animal,4,4,4,ok,exact,-8.438180923461914,-8.438180923461914,-8.438180923461914,0.006921294145286083,0.006921294145286083,1,[19],[-8.438180923461914]
242,mountain_goat_prompt1,Animals,animal,4,5,5,ok,exact,-19.149118423461914,-19.149118423461914,-19.149118423461914,0.006921294145286083,0.006921294145286083,1,[20],[-19.149118423461914]
242,mountain_goat_prompt1,Animals,animal,4,6,6,ok,exact,-17.914743423461914,-17.914743423461914,-17.914743423461914,0.006921294145286083,0.006921294145286083,1,[21],[-17.914743423461914]
244,mule_prompt1,Animals,animal,4,2,2,ok,exact,-19.219921112060547,-19.219921112060547,-19.219921112060547,0.01072000153362751,0.01072000153362751,1,[17],[-19.219921112060547]
244,mule_prompt1,Animals,animal,4,3,3,ok,exact,-16.508983612060547,-16.508983612060547,-16.508983612060547,0.01072000153362751,0.01072000153362751,1,[18],[-16.508983612060547]
244,mule_prompt1,Animals,animal,4,4,4,ok,exact,-8.032421112060547,-8.032421112060547,-8.032421112060547,0.01072000153362751,0.01072000153362751,1,[19],[-8.032421112060547]
244,mule_prompt1,Animals,animal,4,5,5,ok,exact,-18.532421112060547,-18.532421112060547,-18.532421112060547,0.01072000153362751,0.01072000153362751,1,[20],[-18.532421112060547]
244,mule_prompt1,Animals,animal,4,6,6,ok,exact,-17.071483612060547,-17.071483612060547,-17.071483612060547,0.01072000153362751,0.01072000153362751,1,[21],[-17.071483612060547]
246,ocelot_prompt1,Animals,animal,4,2,2,ok,exact,-18.524520874023438,-18.524520874023438,-18.524520874023438,0.010189611464738846,0.010189611464738846,1,[17],[-18.524520874023438]
246,ocelot_prompt1,Animals,animal,4,3,3,ok,exact,-16.938583374023438,-16.938583374023438,-16.938583374023438,0.010189611464738846,0.010189611464738846,1,[18],[-16.938583374023438]
246,ocelot_prompt1,Animals,animal,4,4,4,ok,exact,-7.657333850860596,-7.657333850860596,-7.657333850860596,0.010189611464738846,0.010189611464738846,1,[19],[-7.657333850860596]
246,ocelot_prompt1,Animals,animal,4,5,5,ok,exact,-17.352645874023438,-17.352645874023438,-17.352645874023438,0.010189611464738846,0.010189611464738846,1,[20],[-17.352645874023438]
246,ocelot_prompt1,Animals,animal,4,6,6,ok,exact,-17.329208374023438,-17.329208374023438,-17.329208374023438,0.010189611464738846,0.010189611464738846,1,[21],[-17.329208374023438]
248,okapi_prompt1,Animals,animal,4,2,2,ok,exact,-19.2509708404541,-19.2509708404541,-19.2509708404541,0.009237105958163738,0.009237105958163738,1,[17],[-19.2509708404541]
248,okapi_prompt1,Animals,animal,4,3,3,ok,exact,-16.5087833404541,-16.5087833404541,-16.5087833404541,0.009237105958163738,0.009237105958163738,1,[18],[-16.5087833404541]
248,okapi_prompt1,Animals,animal,4,4,4,ok,exact,-8.094720840454102,-8.094720840454102,-8.094720840454102,0.009237105958163738,0.009237105958163738,1,[19],[-8.094720840454102]
248,okapi_prompt1,Animals,animal,4,5,5,ok,exact,-17.7040958404541,-17.7040958404541,-17.7040958404541,0.009237105958163738,0.009237105958163738,1,[20],[-17.7040958404541]
248,okapi_prompt1,Animals,animal,4,6,6,ok,exact,-16.5478458404541,-16.5478458404541,-16.5478458404541,0.009237105958163738,0.009237105958163738,1,[21],[-16.5478458404541]
250,ostrich_prompt1,Animals,animal,2,0,0,ok,exact,-17.251346588134766,-17.251346588134766,-17.251346588134766,0.013008595444262028,0.013008595444262028,1,[15],[-17.251346588134766]
250,ostrich_prompt1,Animals,animal,2,1,1,ok,exact,-16.837284088134766,-16.837284088134766,-16.837284088134766,0.013008595444262028,0.013008595444262028,1,[16],[-16.837284088134766]
250,ostrich_prompt1,Animals,animal,2,2,2,ok,exact,-8.391971588134766,-8.391971588134766,-8.391971588134766,0.013008595444262028,0.013008595444262028,1,[17],[-8.391971588134766]
250,ostrich_prompt1,Animals,animal,2,3,3,ok,exact,-16.837284088134766,-16.837284088134766,-16.837284088134766,0.013008595444262028,0.013008595444262028,1,[18],[-16.837284088134766]
250,ostrich_prompt1,Animals,animal,2,4,4,ok,exact,-17.876346588134766,-17.876346588134766,-17.876346588134766,0.013008595444262028,0.013008595444262028,1,[19],[-17.876346588134766]
252,oystercatcher_prompt1,Animals,animal,2,0,0,ok,exact,-16.517864227294922,-16.517864227294922,-16.517864227294922,0.019381117075681686,0.019381117075681686,1,[15],[-16.517864227294922]
252,oystercatcher_prompt1,Animals,animal,2,1,1,ok,exact,-15.220990180969238,-15.220990180969238,-15.220990180969238,0.019381117075681686,0.019381117075681686,1,[16],[-15.220990180969238]
252,oystercatcher_prompt1,Animals,animal,2,2,2,ok,exact,-7.20536470413208,-7.20536470413208,-7.20536470413208,0.019381117075681686,0.019381117075681686,1,[17],[-7.20536470413208]
252,oystercatcher_prompt1,Animals,animal,2,3,3,ok,exact,-15.510052680969238,-15.510052680969238,-15.510052680969238,0.019381117075681686,0.019381117075681686,1,[18],[-15.510052680969238]
252,oystercatcher_prompt1,Animals,animal,2,4,4,ok,exact,-15.955365180969238,-15.955365180969238,-15.955365180969238,0.019381117075681686,0.019381117075681686,1,[19],[-15.955365180969238]
254,peacock_prompt1,Animals,animal,2,0,0,ok,exact,-17.7757625579834,-17.7757625579834,-17.7757625579834,0.01944168284535408,0.01944168284535408,1,[15],[-17.7757625579834]
254,peacock_prompt1,Animals,animal,2,1,1,ok,exact,-16.4710750579834,-16.4710750579834,-16.4710750579834,0.01944168284535408,0.01944168284535408,1,[16],[-16.4710750579834]
254,peacock_prompt1,Animals,animal,2,2,2,ok,exact,-8.252325057983398,-8.252325057983398,-8.252325057983398,0.01944168284535408,0.01944168284535408,1,[17],[-8.252325057983398]
254,peacock_prompt1,Animals,animal,2,3,3,ok,exact,-16.0335750579834,-16.0335750579834,-16.0335750579834,0.01944168284535408,0.01944168284535408,1,[18],[-16.0335750579834]
254,peacock_prompt1,Animals,animal,2,4,4,ok,exact,-16.7757625579834,-16.7757625579834,-16.7757625579834,0.01944168284535408,0.01944168284535408,1,[19],[-16.7757625579834]
256,pig_prompt1,Animals,animal,4,2,2,ok,exact,-18.228160858154297,-18.228160858154297,-18.228160858154297,0.014576002955436707,0.014576002955436707,1,[17],[-18.228160858154297]
256,pig_prompt1,Animals,animal,4,3,3,ok,exact,-13.954724311828613,-13.954724311828613,-13.954724311828613,0.014576002955436707,0.014576002955436707,1,[18],[-13.954724311828613]
256,pig_prompt1,Animals,animal,4,4,4,ok,exact,-8.110974311828613,-8.110974311828613,-8.110974311828613,0.014576002955436707,0.014576002955436707,1,[19],[-8.110974311828613]
256,pig_prompt1,Animals,animal,4,5,5,ok,exact,-19.482067108154297,-19.482067108154297,-19.482067108154297,0.014576002955436707,0.014576002955436707,1,[20],[-19.482067108154297]
256,pig_prompt1,Animals,animal,4,6,6,ok,exact,-17.540660858154297,-17.540660858154297,-17.540660858154297,0.014576002955436707,0.014576002955436707,1,[21],[-17.540660858154297]
258,plover_prompt1,Animals,animal,2,0,0,ok,exact,-16.931543350219727,-16.931543350219727,-16.931543350219727,0.016580283641815186,0.016580283641815186,1,[15],[-16.931543350219727]
258,plover_prompt1,Animals,animal,2,1,1,ok,exact,-15.837793350219727,-15.837793350219727,-15.837793350219727,0.016580283641815186,0.016580283641815186,1,[16],[-15.837793350219727]
258,plover_prompt1,Animals,animal,2,2,2,ok,exact,-7.251856327056885,-7.251856327056885,-7.251856327056885,0.016580283641815186,0.016580283641815186,1,[17],[-7.251856327056885]
258,plover_prompt1,Animals,animal,2,3,3,ok,exact,-15.447168350219727,-15.447168350219727,-15.447168350219727,0.016580283641815186,0.016580283641815186,1,[18],[-15.447168350219727]
258,plover_prompt1,Animals,animal,2,4,4,ok,exact,-15.439355850219727,-15.439355850219727,-15.439355850219727,0.016580283641815186,0.016580283641815186,1,[19],[-15.439355850219727]
260,pronghorn_prompt1,Animals,animal,4,2,2,ok,exact,-19.938356399536133,-19.938356399536133,-19.938356399536133,0.008138634264469147,0.008138634264469147,1,[17],[-19.938356399536133]
260,pronghorn_prompt1,Animals,animal,4,3,3,ok,exact,-15.985231399536133,-15.985231399536133,-15.985231399536133,0.008138634264469147,0.008138634264469147,1,[18],[-15.985231399536133]
260,pronghorn_prompt1,Animals,animal,4,4,4,ok,exact,-8.797731399536133,-8.797731399536133,-8.797731399536133,0.008138634264469147,0.008138634264469147,1,[19],[-8.797731399536133]
260,pronghorn_prompt1,Animals,animal,4,5,5,ok,exact,-18.844606399536133,-18.844606399536133,-18.844606399536133,0.008138634264469147,0.008138634264469147,1,[20],[-18.844606399536133]
260,pronghorn_prompt1,Animals,animal,4,6,6,ok,exact,-17.235231399536133,-17.235231399536133,-17.235231399536133,0.008138634264469147,0.008138634264469147,1,[21],[-17.235231399536133]
262,puma_prompt1,Animals,animal,4,2,2,ok,exact,-18.735437393188477,-18.735437393188477,-18.735437393188477,0.010069646872580051,0.010069646872580051,1,[17],[-18.735437393188477]
262,puma_prompt1,Animals,animal,4,3,3,ok,exact,-16.876062393188477,-16.876062393188477,-16.876062393188477,0.010069646872580051,0.010069646872580051,1,[18],[-16.876062393188477]
262,puma_prompt1,Animals,animal,4,4,4,ok,exact,-8.204188346862793,-8.204188346862793,-8.204188346862793,0.010069646872580051,0.010069646872580051,1,[19],[-8.204188346862793]
262,puma_prompt1,Animals,animal,4,5,5,ok,exact,-18.040124893188477,-18.040124893188477,-18.040124893188477,0.010069646872580051,0.010069646872580051,1,[20],[-18.040124893188477]
262,puma_prompt1,Animals,animal,4,6,6,ok,exact,-17.852624893188477,-17.852624893188477,-17.852624893188477,0.010069646872580051,0.010069646872580051,1,[21],[-17.852624893188477]
264,rabbit_prompt1,Animals,animal,4,2,2,ok,exact,-18.328832626342773,-18.328832626342773,-18.328832626342773,0.007052918896079063,0.007052918896079063,1,[17],[-18.328832626342773]
264,rabbit_prompt1,Animals,animal,4,3,3,ok,exact,-14.930394172668457,-14.930394172668457,-14.930394172668457,0.007052918896079063,0.007052918896079063,1,[18],[-14.930394172668457]
264,rabbit_prompt1,Animals,animal,4,4,4,ok,exact,-8.172581672668457,-8.172581672668457,-8.172581672668457,0.007052918896079063,0.007052918896079063,1,[19],[-8.172581672668457]
264,rabbit_prompt1,Animals,animal,4,5,5,ok,exact,-18.461645126342773,-18.461645126342773,-18.461645126342773,0.007052918896079063,0.007052918896079063,1,[20],[-18.461645126342773]
264,rabbit_prompt1,Animals,animal,4,6,6,ok,exact,-17.219457626342773,-17.219457626342773,-17.219457626342773,0.007052918896079063,0.007052918896079063,1,[21],[-17.219457626342773]
266,red_fox_prompt1,Animals,animal,4,2,2,ok,exact,-17.555997848510742,-17.555997848510742,-17.555997848510742,0.012104886583983898,0.012104886583983898,1,[17],[-17.555997848510742]
266,red_fox_prompt1,Animals,animal,4,3,3,ok,exact,-16.009122848510742,-16.009122848510742,-16.009122848510742,0.012104886583983898,0.012104886583983898,1,[18],[-16.009122848510742]
266,red_fox_prompt1,Animals,animal,4,4,4,ok,exact,-7.9388108253479,-7.9388108253479,-7.9388108253479,0.012104886583983898,0.012104886583983898,1,[19],[-7.9388108253479]
266,red_fox_prompt1,Animals,animal,4,5,5,ok,exact,-18.071622848510742,-18.071622848510742,-18.071622848510742,0.012104886583983898,0.012104886583983898,1,[20],[-18.071622848510742]
266,red_fox_prompt1,Animals,animal,4,6,6,ok,exact,-17.282560348510742,-17.282560348510742,-17.282560348510742,0.012104886583983898,0.012104886583983898,1,[21],[-17.282560348510742]
268,red_wolf_prompt1,Animals,animal,4,2,2,ok,exact,-18.719778060913086,-18.719778060913086,-18.719778060913086,0.009722122922539711,0.009722122922539711,1,[17],[-18.719778060913086]
268,red_wolf_prompt1,Animals,animal,4,3,3,ok,exact,-16.360403060913086,-16.360403060913086,-16.360403060913086,0.009722122922539711,0.009722122922539711,1,[18],[-16.360403060913086]
268,red_wolf_prompt1,Animals,animal,4,4,4,ok,exact,-7.922902584075928,-7.922902584075928,-7.922902584075928,0.009722122922539711,0.009722122922539711,1,[19],[-7.922902584075928]
268,red_wolf_prompt1,Animals,animal,4,5,5,ok,exact,-17.719778060913086,-17.719778060913086,-17.719778060913086,0.009722122922539711,0.009722122922539711,1,[20],[-17.719778060913086]
268,red_wolf_prompt1,Animals,animal,4,6,6,ok,exact,-16.696340560913086,-16.696340560913086,-16.696340560913086,0.009722122922539711,0.009722122922539711,1,[21],[-16.696340560913086]
270,reindeer_prompt1,Animals,animal,4,2,2,ok,exact,-20.032255172729492,-20.032255172729492,-20.032255172729492,0.009673073887825012,0.009673073887825012,1,[17],[-20.032255172729492]
270,reindeer_prompt1,Animals,animal,4,3,3,ok,exact,-16.930692672729492,-16.930692672729492,-16.930692672729492,0.009673073887825012,0.009673073887825012,1,[18],[-16.930692672729492]
270,reindeer_prompt1,Animals,animal,4,4,4,ok,exact,-8.219755172729492,-8.219755172729492,-8.219755172729492,0.009673073887825012,0.009673073887825012,1,[19],[-8.219755172729492]
270,reindeer_prompt1,Animals,animal,4,5,5,ok,exact,-18.626005172729492,-18.626005172729492,-18.626005172729492,0.009673073887825012,0.009673073887825012,1,[20],[-18.626005172729492]
270,reindeer_prompt1,Animals,animal,4,6,6,ok,exact,-17.626005172729492,-17.626005172729492,-17.626005172729492,0.009673073887825012,0.009673073887825012,1,[21],[-17.626005172729492]
272,rhea_prompt1,Animals,animal,2,0,0,ok,exact,-17.767316818237305,-17.767316818237305,-17.767316818237305,0.015560666099190712,0.015560666099190712,1,[15],[-17.767316818237305]
272,rhea_prompt1,Animals,animal,2,1,1,ok,exact,-17.275129318237305,-17.275129318237305,-17.275129318237305,0.015560666099190712,0.015560666099190712,1,[16],[-17.275129318237305]
272,rhea_prompt1,Animals,animal,2,2,2,ok,exact,-8.876691818237305,-8.876691818237305,-8.876691818237305,0.015560666099190712,0.015560666099190712,1,[17],[-8.876691818237305]
272,rhea_prompt1,Animals,animal,2,3,3,ok,exact,-16.970441818237305,-16.970441818237305,-16.970441818237305,0.015560666099190712,0.015560666099190712,1,[18],[-16.970441818237305]
272,rhea_prompt1,Animals,animal,2,4,4,ok,exact,-17.806379318237305,-17.806379318237305,-17.806379318237305,0.015560666099190712,0.015560666099190712,1,[19],[-17.806379318237305]
274,rooster_prompt1,Animals,animal,2,0,0,ok,exact,-16.8299503326416,-16.8299503326416,-16.8299503326416,0.0163592342287302,0.0163592342287302,1,[15],[-16.8299503326416]
274,rooster_prompt1,Animals,animal,2,1,1,ok,exact,-15.509636878967285,-15.509636878967285,-15.509636878967285,0.0163592342287302,0.0163592342287302,1,[16],[-15.509636878967285]
274,rooster_prompt1,Animals,animal,2,2,2,ok,exact,-7.126824378967285,-7.126824378967285,-7.126824378967285,0.0163592342287302,0.0163592342287302,1,[17],[-7.126824378967285]
274,rooster_prompt1,Animals,animal,2,3,3,ok,exact,-15.236199378967285,-15.236199378967285,-15.236199378967285,0.0163592342287302,0.0163592342287302,1,[18],[-15.236199378967285]
274,rooster_prompt1,Animals,animal,2,4,4,ok,exact,-16.1893253326416,-16.1893253326416,-16.1893253326416,0.0163592342287302,0.0163592342287302,1,[19],[-16.1893253326416]
276,sandpiper_prompt1,Animals,animal,2,0,0,ok,exact,-16.978389739990234,-16.978389739990234,-16.978389739990234,0.016271043568849564,0.016271043568849564,1,[15],[-16.978389739990234]
276,sandpiper_prompt1,Animals,animal,2,1,1,ok,exact,-15.70495319366455,-15.70495319366455,-15.70495319366455,0.016271043568849564,0.016271043568849564,1,[16],[-15.70495319366455]
276,sandpiper_prompt1,Animals,animal,2,2,2,ok,exact,-7.376827716827393,-7.376827716827393,-7.376827716827393,0.016271043568849564,0.016271043568849564,1,[17],[-7.376827716827393]
276,sandpiper_prompt1,Animals,animal,2,3,3,ok,exact,-15.83776569366455,-15.83776569366455,-15.83776569366455,0.016271043568849564,0.016271043568849564,1,[18],[-15.83776569366455]
276,sandpiper_prompt1,Animals,animal,2,4,4,ok,exact,-15.86120319366455,-15.86120319366455,-15.86120319366455,0.016271043568849564,0.016271043568849564,1,[19],[-15.86120319366455]
278,secretary_bird_prompt1,Animals,animal,2,0,0,ok,exact,-16.783618927001953,-16.783618927001953,-16.783618927001953,0.021097689867019653,0.021097689867019653,1,[15],[-16.783618927001953]
278,secretary_bird_prompt1,Animals,animal,2,1,1,ok,exact,-14.502367973327637,-14.502367973327637,-14.502367973327637,0.021097689867019653,0.021097689867019653,1,[16],[-14.502367973327637]
278,secretary_bird_prompt1,Animals,animal,2,2,2,ok,exact,-7.252368450164795,-7.252368450164795,-7.252368450164795,0.021097689867019653,0.021097689867019653,1,[17],[-7.252368450164795]
278,secretary_bird_prompt1,Animals,animal,2,3,3,ok,exact,-16.705493927001953,-16.705493927001953,-16.705493927001953,0.021097689867019653,0.021097689867019653,1,[18],[-16.705493927001953]
278,secretary_bird_prompt1,Animals,animal,2,4,4,ok,exact,-16.939868927001953,-16.939868927001953,-16.939868927001953,0.021097689867019653,0.021097689867019653,1,[19],[-16.939868927001953]
280,serval_prompt1,Animals,animal,4,2,2,ok,exact,-18.806621551513672,-18.806621551513672,-18.806621551513672,0.016192009672522545,0.016192009672522545,1,[17],[-18.806621551513672]
280,serval_prompt1,Animals,animal,4,3,3,ok,exact,-17.142559051513672,-17.142559051513672,-17.142559051513672,0.016192009672522545,0.016192009672522545,1,[18],[-17.142559051513672]
280,serval_prompt1,Animals,animal,4,4,4,ok,exact,-8.283184051513672,-8.283184051513672,-8.283184051513672,0.016192009672522545,0.016192009672522545,1,[19],[-8.283184051513672]
280,serval_prompt1,Animals,animal,4,5,5,ok,exact,-17.705059051513672,-17.705059051513672,-17.705059051513672,0.016192009672522545,0.016192009672522545,1,[20],[-17.705059051513672]
280,serval_prompt1,Animals,animal,4,6,6,ok,exact,-17.658184051513672,-17.658184051513672,-17.658184051513672,0.016192009672522545,0.016192009672522545,1,[21],[-17.658184051513672]
282,sheep_prompt1,Animals,animal,4,2,2,ok,exact,-19.29787254333496,-19.29787254333496,-19.29787254333496,0.009594982489943504,0.009594982489943504,1,[17],[-19.29787254333496]
282,sheep_prompt1,Animals,animal,4,3,3,ok,exact,-16.75881004333496,-16.75881004333496,-16.75881004333496,0.009594982489943504,0.009594982489943504,1,[18],[-16.75881004333496]
282,sheep_prompt1,Animals,animal,4,4,4,ok,exact,-8.516623497009277,-8.516623497009277,-8.516623497009277,0.009594982489943504,0.009594982489943504,1,[19],[-8.516623497009277]
282,sheep_prompt1,Animals,animal,4,5,5,ok,exact,-18.12599754333496,-18.12599754333496,-18.12599754333496,0.009594982489943504,0.009594982489943504,1,[20],[-18.12599754333496]
282,sheep_prompt1,Animals,animal,4,6,6,ok,exact,-18.97756004333496,-18.97756004333496,-18.97756004333496,0.009594982489943504,0.009594982489943504,1,[21],[-18.97756004333496]
284,spoonbill_prompt1,Animals,animal,2,0,0,ok,exact,-16.42377471923828,-16.42377471923828,-16.42377471923828,0.0169261135160923,0.0169261135160923,1,[15],[-16.42377471923828]
284,spoonbill_prompt1,Animals,animal,2,1,1,ok,exact,-14.759712219238281,-14.759712219238281,-14.759712219238281,0.0169261135160923,0.0169261135160923,1,[16],[-14.759712219238281]
284,spoonbill_prompt1,Animals,animal,2,2,2,ok,exact,-7.2519001960754395,-7.2519001960754395,-7.2519001960754395,0.0169261135160923,0.0169261135160923,1,[17],[-7.2519001960754395]
284,spoonbill_prompt1,Animals,animal,2,3,3,ok,exact,-15.423774719238281,-15.423774719238281,-15.423774719238281,0.0169261135160923,0.0169261135160923,1,[18],[-15.423774719238281]
284,spoonbill_prompt1,Animals,animal,2,4,4,ok,exact,-15.283149719238281,-15.283149719238281,-15.283149719238281,0.0169261135160923,0.0169261135160923,1,[19],[-15.283149719238281]
286,springbok_prompt1,Animals,animal,4,2,2,ok,exact,-19.423429489135742,-19.423429489135742,-19.423429489135742,0.013212507590651512,0.013212507590651512,1,[17],[-19.423429489135742]
286,springbok_prompt1,Animals,animal,4,3,3,ok,exact,-16.267179489135742,-16.267179489135742,-16.267179489135742,0.013212507590651512,0.013212507590651512,1,[18],[-16.267179489135742]
286,springbok_prompt1,Animals,animal,4,4,4,ok,exact,-8.532804489135742,-8.532804489135742,-8.532804489135742,0.013212507590651512,0.013212507590651512,1,[19],[-8.532804489135742]
286,springbok_prompt1,Animals,animal,4,5,5,ok,exact,-18.524991989135742,-18.524991989135742,-18.524991989135742,0.013212507590651512,0.013212507590651512,1,[20],[-18.524991989135742]
286,springbok_prompt1,Animals,animal,4,6,6,ok,exact,-16.829679489135742,-16.829679489135742,-16.829679489135742,0.013212507590651512,0.013212507590651512,1,[21],[-16.829679489135742]
288,stilt_prompt1,Animals,animal,2,0,0,ok,exact,-16.91551971435547,-16.91551971435547,-16.91551971435547,0.014012331143021584,0.014012331143021584,1,[15],[-16.91551971435547]
288,stilt_prompt1,Animals,animal,2,1,1,ok,exact,-14.540519714355469,-14.540519714355469,-14.540519714355469,0.014012331143021584,0.014012331143021584,1,[16],[-14.540519714355469]
288,stilt_prompt1,Animals,animal,2,2,2,ok,exact,-7.642082214355469,-7.642082214355469,-7.642082214355469,0.014012331143021584,0.014012331143021584,1,[17],[-7.642082214355469]
288,stilt_prompt1,Animals,animal,2,3,3,ok,exact,-15.126457214355469,-15.126457214355469,-15.126457214355469,0.014012331143021584,0.014012331143021584,1,[18],[-15.126457214355469]
288,stilt_prompt1,Animals,animal,2,4,4,ok,exact,-15.024894714355469,-15.024894714355469,-15.024894714355469,0.014012331143021584,0.014012331143021584,1,[19],[-15.024894714355469]
290,stork_prompt1,Animals,animal,2,0,0,ok,exact,-17.172836303710938,-17.172836303710938,-17.172836303710938,0.00949360616505146,0.00949360616505146,1,[15],[-17.172836303710938]
290,stork_prompt1,Animals,animal,2,1,1,ok,exact,-15.383773803710938,-15.383773803710938,-15.383773803710938,0.00949360616505146,0.00949360616505146,1,[16],[-15.383773803710938]
290,stork_prompt1,Animals,animal,2,2,2,ok,exact,-7.922836780548096,-7.922836780548096,-7.922836780548096,0.00949360616505146,0.00949360616505146,1,[17],[-7.922836780548096]
290,stork_prompt1,Animals,animal,2,3,3,ok,exact,-17.040023803710938,-17.040023803710938,-17.040023803710938,0.00949360616505146,0.00949360616505146,1,[18],[-17.040023803710938]
290,stork_prompt1,Animals,animal,2,4,4,ok,exact,-15.516586303710938,-15.516586303710938,-15.516586303710938,0.00949360616505146,0.00949360616505146,1,[19],[-15.516586303710938]
292,swan_prompt1,Animals,animal,2,0,0,ok,exact,-16.134700775146484,-16.134700775146484,-16.134700775146484,0.016852568835020065,0.016852568835020065,1,[15],[-16.134700775146484]
292,swan_prompt1,Animals,animal,2,1,1,ok,exact,-15.4472017288208,-15.4472017288208,-15.4472017288208,0.016852568835020065,0.016852568835020065,1,[16],[-15.4472017288208]
292,swan_prompt1,Animals,animal,2,2,2,ok,exact,-7.486264228820801,-7.486264228820801,-7.486264228820801,0.016852568835020065,0.016852568835020065,1,[17],[-7.486264228820801]
292,swan_prompt1,Animals,animal,2,3,3,ok,exact,-15.6581392288208,-15.6581392288208,-15.6581392288208,0.016852568835020065,0.016852568835020065,1,[18],[-15.6581392288208]
292,swan_prompt1,Animals,animal,2,4,4,ok,exact,-15.9315767288208,-15.9315767288208,-15.9315767288208,0.016852568835020065,0.016852568835020065,1,[19],[-15.9315767288208]
294,tiger_prompt1,Animals,animal,4,2,2,ok,exact,-18.46589469909668,-18.46589469909668,-18.46589469909668,0.036759309470653534,0.036759309470653534,1,[17],[-18.46589469909668]
294,tiger_prompt1,Animals,animal,4,3,3,ok,exact,-16.59089469909668,-16.59089469909668,-16.59089469909668,0.036759309470653534,0.036759309470653534,1,[18],[-16.59089469909668]
294,tiger_prompt1,Animals,animal,4,4,4,ok,exact,-8.12995719909668,-8.12995719909668,-8.12995719909668,0.036759309470653534,0.036759309470653534,1,[19],[-8.12995719909668]
294,tiger_prompt1,Animals,animal,4,5,5,ok,exact,-17.31745719909668,-17.31745719909668,-17.31745719909668,0.036759309470653534,0.036759309470653534,1,[20],[-17.31745719909668]
294,tiger_prompt1,Animals,animal,4,6,6,ok,exact,-17.64558219909668,-17.64558219909668,-17.64558219909668,0.036759309470653534,0.036759309470653534,1,[21],[-17.64558219909668]
296,turkey_prompt1,Animals,animal,2,0,0,ok,exact,-16.144983291625977,-16.144983291625977,-16.144983291625977,0.035216525197029114,0.035216525197029114,1,[15],[-16.144983291625977]
296,turkey_prompt1,Animals,animal,2,1,1,ok,exact,-14.949670791625977,-14.949670791625977,-14.949670791625977,0.035216525197029114,0.035216525197029114,1,[16],[-14.949670791625977]
296,turkey_prompt1,Animals,animal,2,2,2,ok,exact,-7.348108768463135,-7.348108768463135,-7.348108768463135,0.035216525197029114,0.035216525197029114,1,[17],[-7.348108768463135]
296,turkey_prompt1,Animals,animal,2,3,3,ok,exact,-15.137170791625977,-15.137170791625977,-15.137170791625977,0.035216525197029114,0.035216525197029114,1,[18],[-15.137170791625977]
296,turkey_prompt1,Animals,animal,2,4,4,ok,exact,-15.699670791625977,-15.699670791625977,-15.699670791625977,0.035216525197029114,0.035216525197029114,1,[19],[-15.699670791625977]
298,warthog_prompt1,Animals,animal,4,2,2,ok,exact,-19.493579864501953,-19.493579864501953,-19.493579864501953,0.012426983565092087,0.012426983565092087,1,[17],[-19.493579864501953]
298,warthog_prompt1,Animals,animal,4,3,3,ok,exact,-15.392016410827637,-15.392016410827637,-15.392016410827637,0.012426983565092087,0.012426983565092087,1,[18],[-15.392016410827637]
