idx,ID,topic,sub_topic,ground_truth_num,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,candidate,candidate_str,status,span_mode,seq_logprob,avg_logprob,char_logprob,entropy_step1,entropy_mean,n_tokens,candidate_token_ids,token_logprobs,model,model_key,source_file
28,flag_of_uzbekistan_prompt1,Flags,flags,12,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,13,13,ok,exact,-7.061914443969727,-3.5309572219848637,-3.5309572219848637,1.0110267400741575,1.1547058820724487,2,"[16, 18]","[-3.1895012855529785, -3.872413158416748]",LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
28,flag_of_uzbekistan_prompt1,Flags,flags,12,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,14,14,ok,exact,-7.780664443969727,-3.8903322219848633,-3.8903322219848633,1.0110267400741575,1.1547058820724487,2,"[16, 19]","[-3.1895012855529785, -4.591163158416748]",LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
30,flag_of_venezuela_prompt1,Flags,flags,8,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,6,6,ok,exact,-6.822481632232666,-6.822481632232666,-6.822481632232666,0.6112788319587708,0.6112788319587708,1,[21],[-6.822481632232666],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
30,flag_of_venezuela_prompt1,Flags,flags,8,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,7,7,ok,exact,-3.799044132232666,-3.799044132232666,-3.799044132232666,0.6112788319587708,0.6112788319587708,1,[22],[-3.799044132232666],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
30,flag_of_venezuela_prompt1,Flags,flags,8,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,8,8,ok,exact,-2.236544132232666,-2.236544132232666,-2.236544132232666,0.6112788319587708,0.6112788319587708,1,[23],[-2.236544132232666],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
30,flag_of_venezuela_prompt1,Flags,flags,8,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,9,9,ok,exact,-3.674044132232666,-3.674044132232666,-3.674044132232666,0.6112788319587708,0.6112788319587708,1,[24],[-3.674044132232666],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
30,flag_of_venezuela_prompt1,Flags,flags,8,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,10,10,ok,exact,-7.404606312513351,-3.702303156256676,-3.702303156256676,0.6112788319587708,0.7946428656578064,2,"[16, 15]","[-7.072481632232666, -0.3321246802806854]",LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
32,flag_of_zimbabwe_prompt1,Flags,flags,7,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,5,5,ok,exact,-3.779820919036865,-3.779820919036865,-3.779820919036865,0.7287116050720215,0.7287116050720215,1,[20],[-3.7798209190368652],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
32,flag_of_zimbabwe_prompt1,Flags,flags,7,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,6,6,ok,exact,-3.545445919036865,-3.545445919036865,-3.545445919036865,0.7287116050720215,0.7287116050720215,1,[21],[-3.5454459190368652],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
32,flag_of_zimbabwe_prompt1,Flags,flags,7,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,7,7,ok,exact,-4.639195919036865,-4.639195919036865,-4.639195919036865,0.7287116050720215,0.7287116050720215,1,[22],[-4.639195919036865],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
32,flag_of_zimbabwe_prompt1,Flags,flags,7,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,8,8,ok,exact,-5.123570919036865,-5.123570919036865,-5.123570919036865,0.7287116050720215,0.7287116050720215,1,[23],[-5.123570919036865],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
32,flag_of_zimbabwe_prompt1,Flags,flags,7,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,9,9,ok,exact,-5.467320919036865,-5.467320919036865,-5.467320919036865,0.7287116050720215,0.7287116050720215,1,[24],[-5.467320919036865],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
34,flag_of_the_philippines_prompt1,Flags,flags,3,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,1,1,ok,exact,-6.345221519470215,-6.345221519470215,-6.345221519470215,0.3715005218982696,0.3715005218982696,1,[16],[-6.345221519470215],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
34,flag_of_the_philippines_prompt1,Flags,flags,3,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,2,2,ok,exact,-6.438971519470215,-6.438971519470215,-6.438971519470215,0.3715005218982696,0.3715005218982696,1,[17],[-6.438971519470215],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
34,flag_of_the_philippines_prompt1,Flags,flags,3,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,3,3,ok,exact,-5.063971519470215,-5.063971519470215,-5.063971519470215,0.3715005218982696,0.3715005218982696,1,[18],[-5.063971519470215],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
34,flag_of_the_philippines_prompt1,Flags,flags,3,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,4,4,ok,exact,-4.282721519470215,-4.282721519470215,-4.282721519470215,0.3715005218982696,0.3715005218982696,1,[19],[-4.282721519470215],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
34,flag_of_the_philippines_prompt1,Flags,flags,3,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,5,5,ok,exact,-5.157721519470215,-5.157721519470215,-5.157721519470215,0.3715005218982696,0.3715005218982696,1,[20],[-5.157721519470215],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
36,flag_of_the_united_states_prompt1,Flags,flags,50,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,48,48,ok,exact,-6.545229986310005,-3.2726149931550026,-3.2726149931550026,0.6499938368797302,0.5843631029129028,2,"[19, 23]","[-6.426587104797363, -0.1186428815126419]",LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
36,flag_of_the_united_states_prompt1,Flags,flags,50,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,49,49,ok,exact,-9.4827299118042,-4.7413649559021,-4.7413649559021,0.6499938368797302,0.5843631029129028,2,"[19, 24]","[-6.426587104797363, -3.056142807006836]",LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
36,flag_of_the_united_states_prompt1,Flags,flags,50,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,50,50,ok,exact,-1.7475745785050094,-0.8737872892525047,-0.8737872892525047,0.6499938368797302,0.3284235191531479,2,"[20, 15]","[-1.7468998432159424, -0.00067473528906703]",LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
36,flag_of_the_united_states_prompt1,Flags,flags,50,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,51,51,ok,exact,-9.856950044631958,-4.928475022315979,-4.928475022315979,0.6499938368797302,0.3284235191531479,2,"[20, 16]","[-1.7468998432159424, -8.110050201416016]",LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
36,flag_of_the_united_states_prompt1,Flags,flags,50,original,False,,False,,768.0,512.0,768.0,512.0,"(1, 2749)","(1, 5, 3, 384, 384)",5.0,52,52,ok,exact,-10.380387544631958,-5.190193772315979,-5.190193772315979,0.6499938368797302,0.3284235191531479,2,"[20, 17]","[-1.7468998432159424, -8.633487701416016]",LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
38,african_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,682.0,448.0,298.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,2,2,ok,exact,-6.750932693481445,-6.750932693481445,-6.750932693481445,0.2560433745384216,0.2560433745384216,1,[17],[-6.750932693481445],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
38,african_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,682.0,448.0,298.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,3,3,ok,exact,-8.493120193481445,-8.493120193481445,-8.493120193481445,0.2560433745384216,0.2560433745384216,1,[18],[-8.493120193481445],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
38,african_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,682.0,448.0,298.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,ok,exact,-0.0634328946471214,-0.0634328946471214,-0.0634328946471214,0.2560433745384216,0.2560433745384216,1,[19],[-0.06343289464712143],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
38,african_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,682.0,448.0,298.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,5,5,ok,exact,-7.954057693481445,-7.954057693481445,-7.954057693481445,0.2560433745384216,0.2560433745384216,1,[20],[-7.954057693481445],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
38,african_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,682.0,448.0,298.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,6,6,ok,exact,-7.657182693481445,-7.657182693481445,-7.657182693481445,0.2560433745384216,0.2560433745384216,1,[21],[-7.657182693481445],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
40,african_wild_dog_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,2,2,ok,exact,-6.8551788330078125,-6.8551788330078125,-6.8551788330078125,0.4954341650009155,0.4954341650009155,1,[17],[-6.8551788330078125],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
40,african_wild_dog_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,3,3,ok,exact,-8.659866333007812,-8.659866333007812,-8.659866333007812,0.4954341650009155,0.4954341650009155,1,[18],[-8.659866333007812],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
40,african_wild_dog_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,ok,exact,-0.1989290565252304,-0.1989290565252304,-0.1989290565252304,0.4954341650009155,0.4954341650009155,1,[19],[-0.1989290565252304],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
40,african_wild_dog_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,5,5,ok,exact,-8.980178833007812,-8.980178833007812,-8.980178833007812,0.4954341650009155,0.4954341650009155,1,[20],[-8.980178833007812],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
40,african_wild_dog_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,6,6,ok,exact,-8.370803833007812,-8.370803833007812,-8.370803833007812,0.4954341650009155,0.4954341650009155,1,[21],[-8.370803833007812],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
42,alpaca_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,708.0,448.0,309.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,2,2,ok,exact,-6.528955459594727,-6.528955459594727,-6.528955459594727,0.0853898450732231,0.0853898450732231,1,[17],[-6.528955459594727],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
42,alpaca_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,708.0,448.0,309.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,3,3,ok,exact,-8.278955459594727,-8.278955459594727,-8.278955459594727,0.0853898450732231,0.0853898450732231,1,[18],[-8.278955459594727],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
42,alpaca_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,708.0,448.0,309.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,ok,exact,-0.0133304996415972,-0.0133304996415972,-0.0133304996415972,0.0853898450732231,0.0853898450732231,1,[19],[-0.013330499641597271],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
42,alpaca_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,708.0,448.0,309.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,5,5,ok,exact,-9.146142959594728,-9.146142959594728,-9.146142959594728,0.0853898450732231,0.0853898450732231,1,[20],[-9.146142959594727],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
42,alpaca_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,708.0,448.0,309.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,6,6,ok,exact,-8.302392959594727,-8.302392959594727,-8.302392959594727,0.0853898450732231,0.0853898450732231,1,[21],[-8.302392959594727],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
44,antelope_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024.0,783.0,448.0,342.0,"(1, 1767)","(1, 3, 3, 384, 384)",3.0,2,2,ok,exact,-6.145957946777344,-6.145957946777344,-6.145957946777344,0.2641447782516479,0.2641447782516479,1,[17],[-6.145957946777344],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
44,antelope_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024.0,783.0,448.0,342.0,"(1, 1767)","(1, 3, 3, 384, 384)",3.0,3,3,ok,exact,-8.755332946777344,-8.755332946777344,-8.755332946777344,0.2641447782516479,0.2641447782516479,1,[18],[-8.755332946777344],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
44,antelope_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024.0,783.0,448.0,342.0,"(1, 1767)","(1, 3, 3, 384, 384)",3.0,4,4,ok,exact,-0.0678330361843109,-0.0678330361843109,-0.0678330361843109,0.2641447782516479,0.2641447782516479,1,[19],[-0.06783303618431091],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
44,antelope_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024.0,783.0,448.0,342.0,"(1, 1767)","(1, 3, 3, 384, 384)",3.0,5,5,ok,exact,-9.185020446777344,-9.185020446777344,-9.185020446777344,0.2641447782516479,0.2641447782516479,1,[20],[-9.185020446777344],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
44,antelope_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024.0,783.0,448.0,342.0,"(1, 1767)","(1, 3, 3, 384, 384)",3.0,6,6,ok,exact,-8.606895446777344,-8.606895446777344,-8.606895446777344,0.2641447782516479,0.2641447782516479,1,[21],[-8.606895446777344],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
46,arctic_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,740.0,448.0,323.0,"(1, 1821)","(1, 3, 3, 384, 384)",3.0,2,2,ok,exact,-5.789721012115479,-5.789721012115479,-5.789721012115479,0.5214107632637024,0.5214107632637024,1,[17],[-5.7897210121154785],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
46,arctic_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,740.0,448.0,323.0,"(1, 1821)","(1, 3, 3, 384, 384)",3.0,3,3,ok,exact,-7.195971012115479,-7.195971012115479,-7.195971012115479,0.5214107632637024,0.5214107632637024,1,[18],[-7.1959710121154785],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
46,arctic_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,740.0,448.0,323.0,"(1, 1821)","(1, 3, 3, 384, 384)",3.0,4,4,ok,exact,-0.1959710568189621,-0.1959710568189621,-0.1959710568189621,0.5214107632637024,0.5214107632637024,1,[19],[-0.1959710568189621],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
46,arctic_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,740.0,448.0,323.0,"(1, 1821)","(1, 3, 3, 384, 384)",3.0,5,5,ok,exact,-7.5631585121154785,-7.5631585121154785,-7.5631585121154785,0.5214107632637024,0.5214107632637024,1,[20],[-7.5631585121154785],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
46,arctic_fox_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,740.0,448.0,323.0,"(1, 1821)","(1, 3, 3, 384, 384)",3.0,6,6,ok,exact,-7.8287835121154785,-7.8287835121154785,-7.8287835121154785,0.5214107632637024,0.5214107632637024,1,[21],[-7.8287835121154785],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
48,asian_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,630.0,448.0,275.0,"(1, 1983)","(1, 3, 3, 384, 384)",3.0,2,2,ok,exact,-6.477043151855469,-6.477043151855469,-6.477043151855469,0.1980713754892349,0.1980713754892349,1,[17],[-6.477043151855469],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
48,asian_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,630.0,448.0,275.0,"(1, 1983)","(1, 3, 3, 384, 384)",3.0,3,3,ok,exact,-8.477043151855469,-8.477043151855469,-8.477043151855469,0.1980713754892349,0.1980713754892349,1,[18],[-8.477043151855469],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
48,asian_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,630.0,448.0,275.0,"(1, 1983)","(1, 3, 3, 384, 384)",3.0,4,4,ok,exact,-0.0395429469645023,-0.0395429469645023,-0.0395429469645023,0.1980713754892349,0.1980713754892349,1,[19],[-0.039542946964502335],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
48,asian_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,630.0,448.0,275.0,"(1, 1983)","(1, 3, 3, 384, 384)",3.0,5,5,ok,exact,-7.687980651855469,-7.687980651855469,-7.687980651855469,0.1980713754892349,0.1980713754892349,1,[20],[-7.687980651855469],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
48,asian_elephant_prompt1,Animals,animal,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,630.0,448.0,275.0,"(1, 1983)","(1, 3, 3, 384, 384)",3.0,6,6,ok,exact,-6.977043151855469,-6.977043151855469,-6.977043151855469,0.1980713754892349,0.1980713754892349,1,[21],[-6.977043151855469],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
50,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,766.0,448.0,335.0,"(1, 1772)","(1, 3, 3, 384, 384)",3.0,2,2,ok,exact,-7.738163948059082,-7.738163948059082,-7.738163948059082,0.8092976808547974,0.8092976808547974,1,[17],[-7.738163948059082],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
50,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,766.0,448.0,335.0,"(1, 1772)","(1, 3, 3, 384, 384)",3.0,3,3,ok,exact,-6.511601448059082,-6.511601448059082,-6.511601448059082,0.8092976808547974,0.8092976808547974,1,[18],[-6.511601448059082],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
50,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,766.0,448.0,335.0,"(1, 1772)","(1, 3, 3, 384, 384)",3.0,4,4,ok,exact,-0.4881641566753387,-0.4881641566753387,-0.4881641566753387,0.8092976808547974,0.8092976808547974,1,[19],[-0.48816415667533875],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
50,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,766.0,448.0,335.0,"(1, 1772)","(1, 3, 3, 384, 384)",3.0,5,5,ok,exact,-7.050663948059082,-7.050663948059082,-7.050663948059082,0.8092976808547974,0.8092976808547974,1,[20],[-7.050663948059082],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
50,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,766.0,448.0,335.0,"(1, 1772)","(1, 3, 3, 384, 384)",3.0,6,6,ok,exact,-7.300663948059082,-7.300663948059082,-7.300663948059082,0.8092976808547974,0.8092976808547974,1,[21],[-7.300663948059082],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
52,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024.0,829.0,448.0,362.0,"(1, 1718)","(1, 3, 3, 384, 384)",3.0,2,2,ok,exact,-7.862977504730225,-7.862977504730225,-7.862977504730225,0.8396540880203247,0.8396540880203247,1,[17],[-7.862977504730225],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
52,audi_prompt1,Logos,cars,4,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024.0,829.0,448.0,362.0,"(1, 1718)","(1, 3, 3, 384, 384)",3.0,3,3,ok,exact,-5.605165004730225,-5.605165004730225,-5.605165004730225,0.8396540880203247,0.8396540880203247,1,[18],[-5.605165004730225],LLaVA-OV-7B,llava,llava_original_sequence_candidates.csv
