idx,ID,image_path,topic,sub_topic,type_of_question,prompt,prompt_used_for_generation,ground_truth,ground_truth_num,model_answer,pred_norm,gt_norm,pred_num,correct_exact,correct_numeric,generation_error,run_mode,fallback_used,original_error_before_fallback,image_resize_applied,max_image_side,original_image_width,original_image_height,processed_image_width,processed_image_height,input_ids_shape,pixel_values_shape,num_image_crops,detected_digit,detected_token_text,answer_step,candidate_policy,candidate_set,valid_single_token_candidates,skipped_multitoken_candidates,gt_token_id,gt_token_variant,gt_logprob_token,proxy_bias_value,proxy_bias_token_id,proxy_bias_token_variant,proxy_bias_logprob_token,margin_token,prefers_gt_token,gt_rank_window_token,entropy_token,num_valid_single_token_candidates,num_skipped_multitoken_candidates,generated_matches_proxy,full_hallucination,model,model_key,source_file,task,gt_num_eval,pred_num_eval,proxy_num_eval,correct_numeric_eval,proxy_confusion,outcome
78,audi_prompt1,original_images/images/audi_white_suv_0.png,Logos,cars,Counting/Illusion,"How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.","How many overlapping circles are there in the logo of this car? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,642.0,448.0,280.0,"(1, 1988)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0832655504345893,3,18,3,-3.114515542984009,3.0312499925494194,True,1,0.3934365808963775,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,3,True,False,correct
80,avocet_prompt1,original_images/images/avocet.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,2,2,0,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0123226027935743,1,16,1,-5.090447425842285,5.078124823048711,True,1,0.083902470767498,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,2,2.0,1,True,False,correct
82,bactrian_camel_prompt1,original_images/images/bactrian camel.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0061673088930547,2,17,2,-6.115542411804199,6.1093751029111445,True,1,0.0490144155919551,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
84,bighorn_sheep_prompt1,original_images/images/bighorn sheep.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0103356121107935,2,17,2,-6.713460445404053,6.703124833293259,True,1,0.074507363140583,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
86,bison_prompt1,original_images/images/bison.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,688.0,448.0,301.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.014238785021007,2,17,2,-6.279863834381104,6.2656250493600965,True,1,0.0959811955690383,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
88,bobcat_prompt1,original_images/images/bobcat.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,631.0,448.0,276.0,"(1, 1983)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0115232365205883,2,17,2,-5.980273246765137,5.968750010244548,True,1,0.0836630314588546,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
90,buffalo_prompt1,original_images/images/buffalo.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,720.0,448.0,315.0,"(1, 1821)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0152325434610247,2,17,2,-6.171482563018799,6.156250019557774,True,1,0.1007587239146232,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
92,camel_prompt1,original_images/images/camel.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,736.0,448.0,322.0,"(1, 1821)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0075554801151156,2,17,2,-6.1325554847717285,6.125000004656613,True,1,0.0590455494821071,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
94,caracal_prompt1,original_images/images/caracal.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0049353442154824,2,17,2,-6.551810264587402,6.54687492037192,True,1,0.0414438806474208,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
96,caribou_prompt1,original_images/images/caribou.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,729.0,448.0,318.0,"(1, 1821)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0096229733899235,2,17,2,-6.603373050689697,6.593750077299774,True,1,0.0697021409869194,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
98,cassowary_prompt1,original_images/images/cassowary.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,765.0,448.0,334.0,"(1, 1767)","(1, 3, 3, 384, 384)",3.0,2,2,0,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0069835148751735,1,16,1,-6.210108280181885,6.203124765306711,True,1,0.0531460978090763,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,2,2.0,1,True,False,correct
100,cheetah_prompt1,original_images/images/cheetah.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,697.0,448.0,304.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0056493147276341,2,17,2,-6.693149089813232,6.687499775085598,True,1,0.0460108406841754,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
102,chicken_prompt1,original_images/images/chicken.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,680.0,1024.0,297.0,448.0,"(1, 1888)","(1, 3, 3, 384, 384)",3.0,2,2,0,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.013477292843163,4,19,4,-5.200977325439453,5.18750003259629,True,1,0.0939070358872413,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
104,cow_prompt1,original_images/images/cow.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0076381769031286,2,17,2,-7.038887977600098,7.031249800696969,True,1,0.0567414164543151,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
106,coyote_prompt1,original_images/images/coyote.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024.0,841.0,448.0,367.0,"(1, 1659)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0025958672631531,2,17,2,-7.518220901489258,7.515625034226105,True,1,0.0238360110670328,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
108,crane_prompt1,original_images/images/crane.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,2,2,0,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.016166316345334,4,19,4,-4.7036662101745605,4.6874998938292265,True,1,0.1048721224069595,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
110,deer_prompt1,original_images/images/deer.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024.0,791.0,448.0,346.0,"(1, 1713)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0050269165076315,2,17,2,-6.755026817321777,6.749999900814146,True,1,0.0394275039434433,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
112,dingo_prompt1,original_images/images/dingo.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,745.0,448.0,325.0,"(1, 1821)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0068825320340693,2,17,2,-6.741257667541504,6.734375135507435,True,1,0.0523899272084236,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
114,domestic_cat_prompt1,original_images/images/domestic cat.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,567.0,448.0,248.0,"(1, 2091)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0173461027443408,2,17,2,-6.236095905303955,6.218749802559614,True,1,0.1156057268381118,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
116,domestic_dog_prompt1,original_images/images/domestic dog.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,681.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0043940423056483,2,17,2,-6.926269054412842,6.9218750121071935,True,1,0.0368034206330776,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
118,donkey_prompt1,original_images/images/donkey.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,763.0,448.0,333.0,"(1, 1767)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0030102676246315,2,17,2,-6.987385272979736,6.984375005355105,True,1,0.0258040335029363,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
120,dromedary_camel_prompt1,original_images/images/dromedary camel.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0063414541073143,2,17,2,-6.146966457366943,6.140625003259629,True,1,0.0512349009513855,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
122,duck_prompt1,original_images/images/duck.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,737.0,448.0,322.0,"(1, 1821)","(1, 3, 3, 384, 384)",3.0,2,2,0,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0118235740810632,4,19,4,-4.949323654174805,4.937500080093741,True,1,0.0796244889497757,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,2,2.0,4,True,False,correct
124,egret_prompt1,original_images/images/egret.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",2,2,2,2,2,2.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,764.0,448.0,334.0,"(1, 1767)","(1, 3, 3, 384, 384)",3.0,2,2,0,"GT±2, single-token only","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",[],17,2,-0.0054377024061977,1,16,1,-6.067937850952148,6.062500148545951,True,1,0.0423240140080452,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,2,2.0,1,True,False,correct
126,eland_prompt1,original_images/images/eland.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:7,True,448.0,1024.0,680.0,448.0,297.0,"(1, 1875)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.006173470057547,2,17,2,-6.615548610687256,6.609375140629709,True,1,0.0486791022121906,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
128,elk_prompt1,original_images/images/elk.png,Animals,animal,Counting/Illusion,"How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.","How many legs do this animal have? Answer with a number in curly brackets, e.g., {9}.
Answer with exactly one integer. No words.",4,4,4,4,4,4.0,True,True,,resized_fallback,True,too_many_image_crops_original:10,True,448.0,1024.0,777.0,448.0,339.0,"(1, 1767)","(1, 3, 3, 384, 384)",3.0,4,4,0,"GT±2, single-token only","[2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]",[],19,4,-0.0043428870849311,2,17,2,-6.957468032836914,6.953125145751983,True,1,0.0362912788987159,5,0,False,False,LLaVA-OV-7B,llava,llava_original_numeric_signal.csv,Counting,4,4.0,2,True,False,correct
